Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U1L1,U0L0,U0L4,U1L2,U2L0,U2L1,U3L3,U3L4,U3L2
0.0,196.0,349.0,241.0,526.0,62.0,617.0,98.0,178.0,225.0,408.0,850.0,472.0,443.0,462.0,624.0,702.0,800.0,607.0
1e-05,195.9,347.7,240.9,525.9,62.0,615.5,98.4,178.1,224.4,409.3,850.1,472.0,443.0,461.9,624.2,701.9,800.6,606.6
2e-05,195.5,346.3,241.0,526.3,62.0,614.1,98.2,178.8,224.0,410.6,850.3,472.2,443.1,461.7,624.3,701.2,800.8,606.7
3.0000000000000004e-05,195.5,344.5,241.6,526.3,62.2,612.9,98.2,179.0,223.6,412.4,850.1,472.4,443.1,461.7,623.7,701.0,801.0,606.7
4e-05,195.4,343.0,242.0,526.3,62.1,611.2,98.6,179.5,223.3,414.5,850.2,472.4,442.5,461.7,623.3,700.5,801.3,606.9
5.000000000000001e-05,195.1,341.6,242.2,526.4,62.3,609.8,98.8,179.8,222.6,415.8,850.3,472.6,442.6,461.4,623.4,700.2,801.8,606.6
6.000000000000001e-05,195.0,340.6,242.3,526.3,62.4,608.6,98.8,180.3,222.1,417.1,850.2,472.8,442.3,461.4,623.3,699.7,802.1,606.9
7e-05,195.0,338.8,242.9,526.5,62.4,607.3,99.4,180.3,221.8,419.1,850.1,472.9,442.1,461.5,622.6,699.7,802.3,606.5
8e-05,194.9,337.7,243.0,526.4,62.1,606.5,99.4,180.7,221.3,420.2,850.2,472.9,442.1,461.7,622.3,699.3,802.8,606.5
9e-05,194.7,336.4,243.0,526.3,62.1,605.1,100.0,180.4,220.8,421.9,849.9,473.4,441.7,462.0,622.0,699.6,802.8,606.3
0.00010000000000000002,194.6,335.6,242.9,526.0,62.0,603.9,100.1,180.6,220.5,423.1,849.9,473.5,441.3,462.1,622.0,699.4,803.0,606.6
