"Time ",U0,U1,U2,U3,L0,L1,L2,L3,L4,U1L1,U0L0,U0L4,U1L2,U2L0,U2L1,U3L3,U3L4,U3L2
0.21000000000000002,0.5129850558970108,2.2985716654953055e-11,51.79017618662589,99.23854787196504,0.05482470075144342,1.2433601893806618,0.16157133868964435,18.08195288568818,1.06290066523521e-12,932.2187682749878,743.8274615764462,741.5284933457942,265.17598928443743,625.4962653632795,567.4510252862867,779.9723242449763,753.638633659475,876.0426241117966
0.2101313310298037,0.5128844325089674,2.214489084015676e-11,51.78038252551702,99.22240017531706,0.05473311036570656,1.2414290720027195,0.1613151737360875,18.058189777259738,1.0133896412752872e-12,932.2227983409266,743.8135309717809,741.5419903394171,265.17195924313177,625.5102832793493,567.4257346873394,779.9750202935477,753.6251366658522,876.0468563198943
0.21017510803973827,0.5128509055147198,2.187150920251942e-11,51.77711921019923,99.2170250500032,0.05470262977572722,1.2407862741425422,0.16122991102275144,18.050276350797063,9.974039565180265e-13,932.2241402914428,743.8088882177672,741.5464886953032,265.1706173008266,625.5149550893907,567.4173063267192,779.97591361531,753.620638309966,876.0482655450991
0.2103059468193099,0.5127507435362774,2.1074396764387768e-11,51.767369647501845,99.20098225392537,0.05461167798924504,1.2388678080473319,0.16097545501496793,18.02664770393214,9.51114190531731e-13,932.2281468736032,743.7950144868677,741.559931268819,265.166610743207,625.5289155196581,567.3921214921415,779.9785675809081,753.6071957364503,876.0524728796935
0.21043678559888152,0.5126506443423904,2.0306344560707294e-11,51.75762561017891,99.18497258301146,0.05452094626914839,1.236953377913275,0.1607215571604821,18.00305295620932,9.069730914451235e-13,932.2321472022794,743.7811442389687,741.5733709778002,265.16261043907144,625.5428722547088,567.3669448523992,779.9811976715664,753.593756027469,876.0566734897684
0.21056762437845314,0.5125506077168428,1.9566293341805284e-11,51.747887094605666,99.16899596980498,0.05443043385591782,1.235042971497024,0.1604682156483317,17.97949205114498,8.648809974210799e-13,932.2361412907749,743.7672774710949,741.5868078240345,265.15861637511676,625.5568252982566,567.3417763953986,779.9838039317735,753.5803191812348,876.0608673902442
0.2107783013278318,0.5123896594313192,1.8430932893401587e-11,51.73221770572847,99.14333968480702,0.05428514948544011,1.2319752549554308,0.16006144906071312,17.941625196482896,8.01170725550207e-13,932.2425595025724,743.7449564704234,741.6084378579328,265.1521982028345,625.5792847776898,567.3012672445993,779.9879505719406,753.5586891473366,876.0676063574152
0.21093797766744582,0.5122677806398225,1.7614532177304038e-11,51.72035107953608,99.12395107617994,0.05417541107680406,1.2296570681273629,0.1597541056473132,17.91298335152125,7.560294567780996e-13,932.2474132740382,743.7280449287298,741.6248267629669,265.1473444613182,625.5963009131165,567.2705786182358,779.9910524236328,753.5423002423025,876.0727024319604
0.21101781583725285,0.5122068757756133,1.7219998772659347e-11,51.714420843147224,99.11427509936546,0.054120662836197805,1.2285001974635181,0.15960074104081853,17.898681216964295,7.344218904994401e-13,932.2498367012605,743.7195910955439,741.6330196201753,265.1449210490706,625.6048069265356,567.2552388508738,779.9925901293705,753.5341073850943,876.0752467517807
0.21114691993036347,0.5121084367758985,1.660062750889149e-11,51.704835559681904,99.09865414983693,0.054032301060736795,1.226632580612708,0.15935317128781384,17.87558009334943,7.007800537908806e-13,932.2537506892064,743.7059233672508,741.6462658135061,265.14100708533994,625.6185588700445,567.2304397416835,779.9950580941904,753.5208611917635,876.0793558676884
