Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L4,U0L1,U1L3,U1L4,U1L2,U2L1,U2L2,U3L2
0.0,673.0,516.0,238.0,608.0,642.0,296.0,674.0,342.0,756.0,185.0,584.0,860.0,840.0,319.0,836.0,138.0,734.0,566.0
8.989941358646002e-06,671.9485703900551,513.9182130839931,238.3483546780285,606.9784725168803,641.900626327872,295.35000154881175,671.3783269384328,342.90574872235266,754.6589071290524,185.7471397299636,584.2615656283723,860.7083274509845,838.2944925764027,319.9940780654148,838.7381964943422,137.914411306737,733.6786628646267,566.180413906981
2.2060177594246494e-05,670.4259722766266,510.9104070558353,238.85163639296485,605.4991787085362,641.7565009937758,294.4074512104149,667.5960316859207,344.2052813336948,752.7219292041809,186.8324663293433,584.6395538181072,861.734767809821,835.8331254999025,321.42913037214475,842.6926430768742,137.79109648642995,733.2135038086254,566.4381861533216
3.4241274816897916e-05,669.0133576746779,508.12717106744566,239.31731582719715,604.1267372019895,641.6225529223508,293.53164824549964,664.1019468719621,345.3982004115918,750.9302333106302,187.8429691776621,584.9894093722974,862.68779305971,833.5583948543864,322.7557770836018,846.3500451583452,137.67735112124942,732.7821342266687,566.6736521986278
4.642237203954935e-05,667.6068733879781,505.3630294725097,239.77977910363862,602.7602427456749,641.4889622344363,292.65837834614194,660.6373377697871,346.5738192660131,749.1514270808475,188.8525051872161,585.3369617694018,863.6373717614697,831.3019274743373,324.07213687679854,849.9806983889798,137.56472972061658,732.3528202742792,566.9045765315102
6.191975810847678e-05,665.8262623764488,501.8737114909832,240.3635450641784,601.0302372185475,641.3195148203922,291.5510195936826,656.2715752127624,348.0448969535823,746.9067495529648,190.1354730943214,585.7758521552463,864.8405144635319,828.4571514250356,325.7321801828818,854.5615780900812,137.42304903254413,731.8095751953232,567.1918970988628
7.741714417740421e-05,664.055402424537,498.41473866067116,240.942212725212,599.3096709642871,641.1506379874248,290.44775233308593,651.9523128636722,349.488905689068,744.6824158804848,191.41684025362235,586.2111217218613,866.0381346079507,825.6410442241415,327.3759782563334,859.1002009132421,137.28313472054288,731.269605856712,567.472079331305
8.885558177651755e-05,662.7545510845725,495.88099464830736,241.36608483271397,598.0457361409098,641.0263554335597,289.6360651714462,648.7937560044584,350.5376457030796,743.0535443698892,192.36156413444343,586.5301007631803,866.9185597807477,823.5806137590926,328.5789557699481,862.4233326615152,137.1809816967639,730.8731453700133,567.6743678412054
0.00010029401937563089,661.4589231935768,493.36348992045146,241.78723506693544,596.7868474903509,640.902379617668,288.82660191977095,645.6599100359717,351.5721153395314,741.4354887312038,193.30539788135533,586.8471621828577,867.7960058168031,821.5353460338928,329.7732916433305,865.7239781512833,137.07976376748405,730.4784425980364,567.8728767868887
0.00011173245697474421,660.1684817834996,490.86210221709547,242.20568659143348,595.5329650731996,640.7787088233214,288.0193602987383,642.5505171884389,352.5925111549276,739.8281381695348,194.2483340822621,587.1623287334121,868.6704851057132,819.5050530131184,330.9590723803874,869.0023591925274,136.97946964876346,730.0854863021892,568.0676514404049
