Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L4,U0L1,U1L3,U1L4,U1L2,U2L1,U2L2,U3L2
0.0,673.0,516.0,238.0,608.0,642.0,296.0,674.0,342.0,756.0,185.0,584.0,860.0,840.0,319.0,836.0,138.0,734.0,566.0
1e-05,671.6,512.9,240.0,606.1,642.0,295.3,671.7,342.9,753.7,186.3,584.5,860.9,837.8,320.8,839.5,137.8,732.2,566.6
2e-05,671.1,509.9,241.9,604.5,642.0,294.8,669.8,343.7,752.1,187.4,584.5,861.4,835.9,322.4,842.8,137.8,730.3,567.1
3.0000000000000004e-05,670.3,507.5,242.9,603.0,642.0,293.8,667.9,344.1,750.9,188.4,584.4,862.3,834.5,323.7,845.3,137.9,729.2,567.6
4e-05,668.6,505.0,244.7,600.7,642.0,293.0,665.7,344.5,748.8,189.8,585.1,863.3,832.7,325.1,848.2,137.7,727.6,568.5
5.000000000000001e-05,667.8,501.5,246.0,599.0,642.0,292.5,663.3,345.6,745.9,190.9,585.4,863.8,830.5,327.7,851.3,137.7,726.3,569.1
6.000000000000001e-05,666.8,499.6,247.4,597.0,642.0,292.3,661.7,346.0,743.8,192.2,586.1,864.1,828.8,329.1,853.5,137.6,725.0,569.8
7e-05,666.0,496.9,248.8,595.8,642.0,292.3,660.2,346.5,741.5,193.2,586.5,864.5,827.3,331.0,855.8,137.2,724.0,570.0
8e-05,665.1,494.9,250.2,593.0,642.0,292.0,658.4,346.4,739.4,194.8,587.0,864.9,825.8,332.6,857.7,137.1,722.7,571.2
9e-05,663.3,492.6,251.6,591.8,642.0,291.6,656.2,347.8,736.7,195.9,588.1,865.6,823.3,334.2,860.9,136.8,721.6,571.3
0.00010000000000000002,662.5,489.0,253.2,589.6,642.0,290.3,654.0,347.3,735.7,196.8,587.7,866.8,822.9,335.6,863.5,136.9,719.9,572.6
0.00011,661.5,488.0,254.2,588.0,642.0,290.2,652.0,347.9,734.6,198.5,588.1,867.4,820.6,336.3,866.1,136.4,719.4,572.5
0.00012000000000000002,660.8,484.7,255.7,586.2,642.0,289.5,650.1,348.5,732.3,199.5,588.3,867.9,819.0,338.4,868.9,136.6,717.7,573.3
