Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L1,U0L2,U0L3,U0L4,U1L0,U2L0,U3L1,U3L2,U3L4,U0L0,U1L1,U1L2,U1L3,U1L4,U2L1,U2L2,U2L3,U2L4,U3L0
0.0,4.0,43.0,574.0,291.0,276.0,260.0,369.0,203.0,689.0,876.0,332.0,31.0,628.0,118.0,633.0,761.0,110.0,387.0,767.0,232.0,841.0,102.0,239.0,789.0,640.0,741.0,176.0,967.0,713.0
9.569346140520576e-06,4.422612877811272,43.652557814241135,572.8264050067837,288.78180449811373,275.91888436146974,259.9275630431009,368.4721172146823,202.266763007252,688.0980512841336,877.0788609368567,332.0956698077452,31.128200897920614,627.8123695128538,118.24047659214209,633.8448726467321,762.9767348507289,110.94500051761656,387.7580592121814,768.4774342789232,231.30066835517002,840.3372316458498,101.94030008015513,238.81954833113903,788.4054856317142,639.694531810426,740.7013202241591,176.0224551253631,966.7785473694667,710.9588359832326
2.1272058379896805e-05,4.930581200467909,44.4399879786981,571.3937790794013,286.0979832327803,275.81098234113017,259.841212202706,367.83142307301654,201.37502963685262,687.0036813782523,878.390012345065,332.213681205179,31.285222730501903,627.5855717287998,118.53519601754569,634.8782669457178,765.387463364086,112.0913852500493,388.67757270875916,770.2695001703547,230.44974276864596,839.5307777160762,101.8681385534248,238.60011561544536,787.6827046319528,639.3229365675805,740.3376376639322,176.04926381266216,966.5089070348292,708.4735361273297
3.459559663759394e-05,5.4972220954695485,45.32246567948232,569.7662645983776,283.0806246907673,275.6767009073528,259.74583569927483,367.1084434569377,200.36639808384479,685.7691942663464,879.8718467567529,332.34936080847643,31.464295679934683,627.3308764873627,118.87154190821691,636.0549399579484,768.1231005302412,113.38425026942762,389.71445436785433,772.2902584733333,229.48669594781558,838.6180409377503,101.7871032749173,238.3519464803212,786.8654897502499,638.9025008056989,739.9256946489508,176.07892103311582,966.203498090946,705.658548909044
4.5563212119057505e-05,5.954487369720456,46.03786534957858,568.4293849064169,280.62687482786254,275.5572082395506,259.6696195340969,366.5183950276609,199.54135492886607,684.7620285987969,881.0830286553528,332.4620792077612,31.61193205834322,627.123982461511,119.14902808769872,637.023613476792,770.3678305074004,114.43880692269812,390.5601128770208,773.9383067726279,228.6984815000222,837.8709878018736,101.72128019641384,238.14896796208527,786.1972668811717,638.5584914149678,739.5882685518196,176.10265129604406,965.9533465974292,703.3528481703257
5.6530827600521055e-05,6.403596482016537,46.74344026607826,567.0951056822529,278.1998993848409,275.429786070387,259.59543393537103,365.93288879889184,198.7210059013825,683.7629195102824,882.2864973209793,332.5757041540877,31.759761428672906,626.9195480467288,119.42704208587278,637.9922951235169,772.6060702235118,115.48471376157619,391.39874511739714,775.5726275268971,227.9143362454588,837.1277789571283,101.6562440835327,237.9471586642434,785.5330601606618,638.2163504340043,739.2523465654275,176.1257718329865,965.7043221026423,701.0574898729053
7.15579151656508e-05,7.005915409788559,47.694452844368925,565.2712312293672,274.9174648749687,275.2425885293116,259.4970163704185,365.13795063936345,197.6045802525909,682.4069189479942,883.9230165633567,332.73281770063943,31.962599400002752,626.6433773032334,119.80877026446088,639.3194469917228,775.6622081499121,116.90388130060327,392.5365199631227,777.7898605004852,226.8465052925747,836.1156767280967,101.56839607849285,237.67253115808853,784.629467408333,637.7505841561815,738.7945161898292,176.15647164215423,965.3649466589728,697.9292226007947
8.658500273078058e-05,7.593461951600821,48.62758688643031,563.4523404964515,271.68377059917003,275.04113985029795,259.4022406974787,364.35131653502253,196.49681971839652,681.0656314937007,885.5453744719928,332.89153735806093,32.165748506032266,626.3716737670563,120.1913810978092,640.6464125982902,778.7061417468942,118.30724884909664,393.6614576753621,779.9820152470778,225.7861796180024,835.110671181561,101.4819826458578,237.40004908943155,783.7332627614735,637.2882731835142,738.3394731854249,176.18605502564952,965.0276655740739,694.8200917793671
0.00010472459846813076,8.283456862215619,49.73063325628688,561.2634271472447,267.8440030565429,274.77948754554006,259.2925507641577,363.4126331403074,195.17103647114163,679.4657983240627,887.4851568975816,333.0851953501162,32.411349076922285,626.0495242412564,120.654330701772,642.2478201184406,782.3642842080244,119.98059404248517,395.0025817849031,782.5953700171448,224.51612235782062,833.9068591379672,101.3795475551206,237.0739471060764,782.6611506907952,636.7347659559771,737.7938624961803,176.22030150565303,964.623297258823,691.0922441547139
0.00012286419420548094,8.952887510669925,50.80863755917564,559.0819494132128,264.0725376000364,274.4981979309186,259.18786649884015,362.4856507937332,193.85761180928128,677.8866685349166,889.4048769129562,333.28102368591686,32.657312765756934,625.7336165536959,121.11837533147549,643.8486010750697,786.0046183632821,121.6316997795438,396.3256319888327,785.1734202304795,223.25675903412886,832.713170703378,101.27912653251221,236.75088270346257,781.5995319927316,636.1861985640166,737.2522474783325,176.2529723914954,964.2219417214573,687.3917747728277
