"Time ",U0,U1,U2,U3,L0,L1,L2,L3,U0L0,U0L2,U0L1,U0L3,U1L3,U1L2,U1L0,U1L1,U2L2,U2L3,U2L0,U2L1,U3L1,U3L0,U3L3,U3L2
0.7100000000000001,3,2,247,99,0,0,0,0,642,644,0,853,0,1669,0,554,1,1241,759,190,1170,5,0,600
0.710268474769814,3,2,248,98,0,0,0,0,642,644,0,853,0,1669,0,554,1,1241,759,189,1171,5,0,600
0.7106189832443672,3,2,249,97,0,0,0,0,642,644,0,853,0,1669,0,554,1,1241,759,188,1172,5,0,600
0.711356973565221,4,2,248,97,0,0,0,0,642,644,0,852,0,1669,0,554,1,1242,759,188,1172,5,0,600
0.7121596137862737,4,2,247,98,0,0,0,0,642,644,0,852,0,1669,0,554,1,1242,760,188,1172,4,0,600
0.712429816409833,4,2,250,95,0,0,0,0,642,644,0,852,0,1669,0,554,1,1242,760,185,1175,4,0,600
0.7131330333156383,5,2,249,95,0,0,0,0,642,644,0,851,0,1669,0,554,1,1243,760,185,1175,4,0,600
0.7133449726726334,5,2,249,95,0,0,0,0,642,644,0,851,0,1669,0,554,1,1243,759,186,1174,5,0,600
0.7136430879283964,5,2,249,95,0,0,0,0,642,644,0,851,0,1669,0,554,1,1243,759,186,1174,5,0,600
0.7138250318630414,6,2,249,94,0,0,0,0,642,644,0,850,0,1669,0,554,1,1244,759,185,1175,5,0,600
0.7141861785891681,6,2,248,95,0,0,0,0,642,644,0,850,0,1669,0,554,1,1244,759,186,1174,5,0,600
0.7145227223827629,7,1,248,95,0,0,0,0,642,643,0,850,0,1670,0,554,1,1244,759,186,1174,5,0,600
0.7147926214025092,6,1,250,94,0,0,0,0,643,643,0,850,0,1670,0,554,1,1244,758,185,1175,5,0,600
0.7150504180707665,7,1,249,94,0,0,0,0,643,643,0,849,0,1670,0,554,1,1245,758,185,1175,5,0,600
0.7152060998522157,8,0,249,94,0,0,0,0,643,642,0,849,0,1671,0,554,1,1245,758,185,1175,5,0,600
0.7153684538966887,9,0,248,94,0,0,0,0,643,642,0,848,0,1671,0,554,1,1246,758,185,1175,5,0,600
0.7154712471643477,8,0,248,95,0,0,0,0,643,643,0,848,0,1671,0,554,1,1246,758,185,1175,5,0,599
0.7159726669913835,8,0,247,96,0,0,0,0,643,643,0,848,0,1671,0,554,1,1246,758,186,1174,5,0,599
0.7160932027367143,9,0,246,96,0,0,0,0,643,643,0,847,0,1671,0,554,1,1247,758,186,1174,5,0,599
0.7162019574328622,8,0,247,96,0,0,0,0,644,643,0,847,0,1671,0,554,1,1247,757,186,1174,5,0,599
0.7165369682793775,8,0,248,95,0,0,0,0,644,643,0,847,0,1671,0,554,1,1247,757,185,1175,5,0,599
0.7171192684108508,7,0,248,96,0,0,0,0,645,643,0,847,0,1671,0,554,1,1247,756,186,1174,5,0,599
0.7172673371746862,7,0,248,96,0,0,0,0,645,643,0,847,0,1671,0,554,1,1247,756,186,1174,5,0,599
0.7175461281620749,6,0,248,97,0,0,0,0,645,644,0,847,0,1671,0,554,1,1247,756,186,1174,5,0,598
