"Time ",U0,U1,U2,U3,L0,L1,L2,L3,U0L0,U0L2,U0L1,U0L3,U1L3,U1L2,U1L0,U1L1,U2L2,U2L3,U2L0,U2L1,U3L1,U3L0,U3L3,U3L2
0,276,23,248,647,245,8,557,34,108,462,547,749,845,495,49,879,786,336,633,435,45,371,130,681
0.000009658727905719163,275,24,249,646,245,8,556,35,108,464,547,748,844,495,49,879,784,337,633,435,45,371,130,682
0.000020232879084044682,273,24,251,645,245,8,554,36,109,465,547,748,843,496,49,879,783,337,632,435,45,371,130,683
0.000029933959822313886,273,24,251,645,244,8,554,37,110,465,547,747,843,497,48,879,783,337,632,435,45,372,130,682
0.000043535635553012313,270,24,253,646,242,10,554,37,110,467,547,748,843,497,49,878,782,336,632,435,44,373,130,681
0.00005289864530384916,270,23,254,645,240,11,554,37,110,468,546,748,843,499,49,877,781,336,632,435,45,375,130,679
0.00006548638780171934,269,24,254,645,238,11,553,40,110,469,546,748,842,499,49,877,780,335,634,435,45,375,129,680
0.0000832081212306855,266,24,256,644,237,12,550,41,112,470,546,748,842,500,49,876,780,335,633,434,46,375,128,681
0.00009398980970039358,266,24,256,643,235,13,549,42,112,471,546,747,842,501,49,875,779,335,635,433,47,375,128,681
0.00010356703610382161,264,26,255,644,235,16,546,42,113,471,546,748,840,504,49,872,779,337,634,433,47,375,127,681
0.00011162624730535318,262,26,255,644,234,16,545,42,114,472,546,748,840,504,49,872,779,337,634,433,47,375,127,681
0.0001286114741769418,264,26,255,641,233,18,542,43,115,473,543,747,840,505,49,871,778,337,634,434,48,375,127,683
0.0001409260438682739,263,26,255,639,231,19,540,43,116,475,541,747,840,506,49,870,777,337,635,434,50,375,127,683
0.0001505803845044404,264,28,252,635,230,21,535,43,116,476,539,747,838,507,49,869,778,339,635,434,51,376,127,685
0.0001575319601558397,264,28,253,634,229,22,532,46,117,477,538,746,836,509,49,869,778,339,635,433,52,376,127,685
0.00016966627511900948,262,28,254,633,229,23,529,46,118,478,538,746,836,510,49,868,778,339,634,433,52,376,127,686
0.00018119895397703976,261,28,255,632,228,22,530,46,118,479,538,746,836,510,48,869,777,339,634,433,52,378,127,685
0.00019282539033630482,259,28,256,633,224,22,533,47,120,479,538,746,836,510,48,869,776,338,635,433,52,379,127,683
0.00019808874052093542,258,29,256,633,224,22,533,47,120,479,538,747,835,510,48,869,776,339,635,432,53,379,126,683
0.00022103658598827207,255,30,258,633,224,23,530,49,120,481,537,749,832,512,48,869,775,338,635,432,53,379,126,683
0.00023353314278863418,253,29,258,635,224,24,528,49,120,484,536,749,832,513,48,869,774,338,636,432,53,378,126,682
0.00024523848469448,253,29,258,633,221,26,527,49,121,484,535,749,832,513,48,869,774,338,637,431,53,379,126,683
0.0002583599999577146,253,29,258,632,221,26,525,50,121,485,534,749,831,514,48,869,774,338,637,431,54,379,126,683
0.00027013627543491075,254,28,259,629,220,29,520,51,121,487,531,749,831,516,48,868,773,337,638,431,55,379,126,685
0.0002801660274956448,254,28,260,628,221,32,517,50,121,487,530,750,832,519,47,865,773,336,638,431,56,379,126,685
0.0002921166502022083,254,28,261,626,221,32,515,51,121,487,530,750,830,521,47,865,772,336,638,431,56,379,127,686
0.0003114002924860356,253,28,262,623,220,32,512,52,121,489,529,750,829,522,47,865,771,336,638,431,57,380,127,687
0.0003175554911545188,252,28,263,622,219,33,511,52,121,489,529,751,829,523,47,864,771,335,638,431,57,381,127,687
0.00033156607319450486,252,27,263,623,219,34,508,54,121,490,528,751,827,526,47,864,771,335,638,431,57,381,127,686
0.0003444151578663412,251,27,263,624,215,35,509,56,121,491,528,751,825,529,47,863,769,335,640,431,57,383,127,683
0.00035583215635677924,250,29,261,625,214,35,510,56,121,491,528,752,823,529,47,863,768,336,642,431,57,382,127,683
0.00036672869378392487,250,29,263,623,214,35,509,57,121,491,527,753,823,529,47,863,767,335,642,431,58,382,126,685
0.0003779008090897361,250,30,264,620,210,36,510,58,122,491,526,753,822,530,46,863,764,335,644,431,58,384,126,686
0.0003863780006106164,251,29,265,619,209,36,510,59,123,491,525,752,822,531,46,863,763,335,644,431,59,384,126,686
0.00039524348535233144,249,29,268,616,208,36,509,59,123,492,525,753,822,531,46,863,761,334,644,431,59,385,126,688
0.00040892901818230336,248,28,269,616,208,36,508,59,123,493,525,753,822,531,46,864,761,334,644,430,59,385,126,688
0.00042073442777244336,247,27,272,614,207,36,507,60,125,492,525,753,821,533,46,864,759,334,643,430,59,385,126,690
0.0004310364332138749,246,28,271,612,207,36,503,61,126,492,525,753,820,533,46,864,760,335,642,430,59,385,125,693
0.00044513704007591,246,28,269,613,204,38,500,64,127,494,523,752,818,535,46,864,760,335,644,430,59,385,125,692
0.00045760206597614207,243,31,269,613,202,39,501,64,129,493,522,755,815,536,46,863,760,335,643,431,59,386,125,691
0.00046952209032767876,244,31,270,611,201,39,500,66,129,493,521,755,814,537,46,863,759,334,644,431,60,386,125,692
0.00047917320135214107,244,31,270,610,200,39,499,67,129,494,520,755,813,538,46,863,757,334,645,432,60,386,125,693
0.0004971554435370359,243,31,271,609,199,41,495,69,130,495,519,755,812,540,46,862,757,333,645,432,60,386,125,694
0.0005055214854480589,244,31,271,608,198,42,493,71,130,495,518,755,811,542,46,861,757,333,646,431,62,386,124,694
0.0005198078404848326,244,32,270,607,196,42,493,72,130,495,517,756,809,543,46,861,757,333,646,432,62,388,124,693
0.000530628018803476,245,33,268,606,193,44,493,72,131,496,514,756,809,543,46,860,756,333,647,434,62,389,124,693
