0 -> L4,0 -> U1L2
6.90343887819986e-05,0.0003113896245666804
5.1861696902101576e-05,0.000343588525103021
7.018032467772128e-05,0.0004359486527362771
4.9761847097043254e-05,0.0005171510180884473
7.444309088944803e-05,0.0004674555201006458
8.171582647622993e-05,0.00032061164630182
