Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U1L1,U0L1,U0L0,U1L0,U1L4,U2L0,U2L2,U2L3,U3L2,U3L4
0.0,271.0,211.0,758.0,601.0,312.0,718.0,171.0,839.0,283.0,980.0,427.0,293.0,875.0,381.0,396.0,365.0,710.0,754.0,375.0
1e-05,270.1,211.3,754.9,601.3,313.3,715.7,170.3,838.0,282.3,982.2,427.1,293.8,871.9,381.6,397.0,366.1,711.0,753.6,375.1
2e-05,269.2,211.8,751.2,601.6,314.6,713.6,169.1,836.2,282.3,984.0,427.4,294.4,869.5,381.7,397.5,367.5,712.8,753.4,375.0
3.0000000000000004e-05,268.6,212.6,747.7,602.1,314.3,712.7,168.6,834.9,282.5,985.5,426.8,295.6,867.4,381.5,398.7,368.5,714.1,752.9,375.0
4e-05,267.9,212.9,744.3,602.7,314.6,711.3,168.4,833.3,282.2,986.9,426.8,296.3,865.7,381.5,399.4,369.6,715.7,752.0,375.3
5.000000000000001e-05,267.6,212.6,741.1,602.7,315.5,709.5,167.4,831.8,281.8,988.8,426.7,296.7,863.7,381.9,400.1,370.6,717.2,752.0,375.3
6.000000000000001e-05,266.6,212.7,738.0,602.9,316.5,707.9,166.6,830.1,281.1,990.4,426.7,297.7,861.2,382.7,400.6,371.5,718.9,751.9,375.2
7e-05,266.0,212.8,735.3,603.3,317.1,706.6,166.4,829.0,280.3,992.1,426.3,298.7,859.1,383.0,401.1,372.6,720.0,751.0,375.7
8e-05,265.0,213.3,732.6,603.2,317.6,704.8,166.1,827.3,280.3,993.9,426.3,299.7,856.9,382.9,401.8,372.9,721.7,751.0,375.8
9e-05,264.2,213.8,730.0,603.2,318.6,703.4,165.0,826.1,280.1,995.2,426.4,300.4,854.9,383.1,402.1,374.0,722.9,751.0,375.8
0.00010000000000000002,263.8,213.9,727.0,603.2,319.5,701.5,163.9,824.9,280.1,997.0,426.5,300.7,852.9,383.2,402.9,375.0,724.1,751.1,375.7
0.00011,263.3,214.3,724.3,603.8,319.8,699.8,163.8,823.8,280.5,998.8,426.4,301.3,851.2,382.7,403.7,375.8,725.2,750.4,375.8
0.00012000000000000002,263.0,214.4,721.2,603.8,320.3,698.1,162.7,822.9,280.4,1000.8,426.1,301.9,849.3,382.5,404.5,377.2,726.1,750.1,376.1
0.00013,262.5,214.8,718.0,603.9,321.1,696.7,162.0,821.7,279.7,1002.3,426.0,302.5,847.0,382.9,405.4,378.3,727.3,749.7,376.4
0.00014,262.2,214.0,716.5,604.5,321.7,695.1,161.7,821.0,279.7,1004.2,425.7,303.1,845.6,383.2,405.6,378.9,728.0,749.4,376.1
