Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U1L1,U0L1,U0L0,U1L0,U1L4,U2L0,U2L2,U2L3,U3L2,U3L4
0.0,271.0,211.0,758.0,601.0,312.0,718.0,171.0,839.0,283.0,980.0,427.0,293.0,875.0,381.0,396.0,365.0,710.0,754.0,375.0
7.578716797794597e-06,270.36069530600133,211.65932173548316,755.1990864750119,601.3263067243785,312.21103201602835,716.2606306741202,170.63383111637032,838.3905872385872,283.04932919576856,981.8321276806204,426.8531641481009,293.7621624710921,872.625240373188,380.8676393313664,397.39303351135493,365.80536702982175,710.568104321835,753.5466483786612,375.06618113267916
1.8850083943661434e-05,269.4158249225039,212.62319943914483,751.060421223477,601.8073390958409,312.51602876192385,713.6859786272005,170.0901468274319,837.4944899969188,283.12014046749147,984.5473545432263,426.6325448712694,294.89208757709275,869.116905639263,380.67353783714447,399.45373946568105,366.9978010045378,711.402800750548,752.8768840036264,375.16448636603934
2.945645261497577e-05,268.53311129027514,213.51222263251927,747.1951081917821,602.2553716324561,312.7934755267262,711.2764701502647,169.5795247928121,836.6623297311139,283.18401354611547,987.0919638833226,426.42253579642767,295.9514487394137,865.8409731092119,380.4938561665057,401.3808871984642,368.11408966999085,712.1772208317602,752.2514807932142,375.25686614693353
4.00628212862901e-05,267.65654489789404,214.38406167087672,743.3577954109066,602.6989646334553,313.0617830107646,708.8797060023837,169.06986488266878,835.8407731095192,283.24523960779663,989.6265180134213,426.2102353650603,297.00705478513305,862.5894154215712,380.3170144271161,403.2965358759958,369.22480239673797,712.9410742764862,751.6307286344585,375.34913221574067
5.367949398184102e-05,266.5400970779073,215.47854976949623,738.4719767186529,603.2620113397136,313.3930381919768,705.8212265336758,168.4169737036549,834.8013884254558,283.3200080510067,992.8657676868103,425.9343850071049,298.3567985982445,858.4503196244176,380.0940860875368,405.73920602216265,370.64264734219773,713.9064328709437,750.8405392452562,375.4674309029354
6.729616667739194e-05,265.43353464528116,216.54563409582653,733.6312681275764,603.8178837967844,313.70968338220024,702.7834068444289,167.76569176249873,833.7790185133343,283.39052016300684,996.0886276955288,425.65490791518516,299.7004469919258,854.3504365482727,379.8757020394612,408.16333974319394,372.0514503532916,714.8548380831155,750.0578443979184,375.5855707300897
8.500978230065111e-05,264.00860467168945,217.8935940692141,727.4006736483417,604.5303983215692,314.1001440374484,698.8621816899382,166.92088327416946,832.4740875782505,283.4759741310084,1000.2568118380383,425.286050109764,301.4393308406308,849.0748100820093,379.59828908431086,411.28947349144516,373.87073226485984,716.063642245805,749.050715954089,375.739043787247
0.00010272339792391028,262.5998822411573,219.197110356132,721.2442198709504,605.2310761251886,314.4668382074769,694.9751798995057,166.07884644867337,831.1969732175314,283.5544508202412,1004.3976566101151,424.9113711467362,303.16809850295977,843.863511277567,379.32827843735436,414.3851162973066,375.6750281307498,717.2447344587538,748.0559074966353,375.8923071688686
0.00011393187560200676,261.716740631805,219.9994445819796,717.3864098019717,605.6683990632258,314.686829234242,692.5331313959617,165.54748230678138,830.4029912987635,283.6005598432339,1007.0037978323453,424.6713607217878,304.25681853539857,840.598730915652,379.1611785475196,416.3283846213565,376.8090530541668,717.9780115582753,747.4327055036825,375.9891923771483
0.00012514035328010324,260.83990239401004,220.78466812877326,713.5575009767001,606.1010918572351,314.89764558467135,690.1045188747931,165.01724466573842,829.6197983423746,283.6439558891418,1009.5991375190497,424.4291320963405,305.3415594225852,837.3589831251459,378.99694004627884,418.2597569877152,377.9371909552849,718.7005418126503,746.8143066310138,376.08601425845563
0.00013634883095819974,259.9692972745373,221.5530382262489,709.7571972830957,606.5291959222208,315.09941604031593,687.689240763699,164.4881397285626,828.8472627001752,283.68466947335065,1012.1837312783009,424.1847277081665,306.42234816312606,834.1439948096547,378.835524313087,420.1793511645535,379.05948479597913,719.4124569465988,746.2006618280055,376.182780479738
0.00014755730863629622,259.10485596345103,222.3048079849155,705.9852066088686,606.9527522123674,315.29226758553835,685.2871964161309,163.96017354287147,828.0852544989136,283.72273072614877,1014.7576344464923,423.9381893817515,307.4992114358574,830.9534966848538,378.676893284308,422.0872832199104,380.1759770639601,720.1138869039689,745.5917226692011,376.27949853807195
0.00015959602786298318,258.1831707710246,223.09405710094435,701.9650223775323,607.4026630946163,315.48961264424884,682.7218529614703,163.3943746296842,827.2783821986238,283.76069091009066,1017.5103485305498,423.67105943369364,308.651498502515,827.5536454506807,378.5095709952234,424.123681489316,381.3687567079501,720.8557409199424,744.942864630023,376.3833354678972
0.00017163474708967017,257.26843397527,223.86474613752992,697.9768165993048,607.8474238251995,315.67696581295036,680.1715389831455,162.82990331782204,826.4833504656062,283.79566195778074,1020.2508610204097,423.4015655179641,309.7993196898337,824.1814164424443,378.34537220467837,426.1468975380624,382.55494339354243,721.5858032740275,744.2993215964516,376.48713414654117
0.00018367346631635717,256.36056325773814,224.6171733183727,694.0202423007663,608.2870834163193,315.8544776671444,677.6361332867173,162.26676651612368,825.7000050736694,283.82767974954237,1022.9792394447963,423.12975713455324,310.94270685557825,820.8364902488713,378.1842518510457,428.1570688785724,383.7345879805127,722.3042282585429,743.6610359193526,376.5909032225839
0.0001957121855430441,255.45947747732305,225.35163178570068,690.0949574655452,608.7216903034738,316.0222965393234,675.1155158596507,161.70497093978486,824.9281940081908,283.85677968509333,1025.6955509698919,422.855683015138,312.0816914612553,817.518552183742,378.02616556484634,430.1543309310728,384.9077407379936,723.0111679473532,743.0279507284607,376.69465113570885
0.00020861547090485162,254.50112226325797,226.11921242859898,685.9221341418361,609.1819530554691,316.1915712970801,672.4301635111426,161.104326331781,824.1135913191531,283.88476943000575,1028.5936136988162,422.55946498858583,313.29761990646864,813.9919475234402,377.8600453370988,432.2808456399554,386.1579925703507,723.7562949906514,742.3551105948005,376.80583560404574
