"Time ",U0,U1,U2,U3,L0,L1,L2,L3,L4,U0L0,U0L3,U1L4,U1L3,U2L3,U2L0,U2L1,U3L2,U3L3
0.6100000000000001,6.146442702688546e-27,1.9906980611589668e-29,1.001395317112199e-26,1.1492224017865894e-28,3.4725386626563868,4.3411890058000315,7.518989424414739e-17,751.3149406772957,18.871331654247196,906.8980461853604,112.55566424472192,1322.2119304711653,0.045603842837535255,981.7103519818904,338.22404543406793,742.7592819201262,1018.7484038182506,1053.3734392532558
0.6101413185388057,6.04615960599676e-27,1.9579903269416265e-29,9.851148342071293e-27,1.1304900724518117e-28,3.4724871742316727,4.3410724974940464,7.355622194858838e-17,751.3244562076455,18.861984120627938,906.9084262832163,112.54438390204437,1322.2119522603093,0.04558198657216992,981.7221149100678,338.2121660752706,742.7593984284322,1018.7484038419245,1053.3634629936714
0.6103768494368151,5.882640948711864e-27,1.90466729598538e-29,9.585663318184954e-27,1.0999483255887782e-28,3.47240112341934,4.340878410988993,7.091196508592884e-17,751.3403048761943,18.846415589396607,906.9257237951408,112.52558717617381,1322.2119885283894,0.04554560669671129,981.741716912554,338.19237011575603,742.7595925149371,1018.748403881381,1053.3468454283823
0.6105586347256219,5.75946311834971e-27,1.864507014291387e-29,9.385657736694023e-27,1.0769433827175717e-28,3.4723345130531187,4.340728686551328,6.893630253457049e-17,751.3525280400863,18.834408760308456,906.9390719352765,112.51108294627726,1322.2120164802432,0.04551756862098854,981.7568434897881,338.17709391401576,742.7597422393748,1018.7484039118341,1053.3340279552283
0.6108342460417034,5.577606688637727e-27,1.8052278476090806e-29,9.090347486539146e-27,1.042982379973963e-28,3.472233211568018,4.340501793096397,6.604545777220129e-17,751.371045066675,18.81621992865983,906.9593057715895,112.4890980128897,1322.2120587923314,0.04547512591266133,981.7797733582129,338.153937303646,742.7599691328297,1018.748403958005,1053.3146084363107
0.611080267014452,5.420127016128363e-27,1.7539069205438037e-29,8.834594652153781e-27,1.013576143336025e-28,3.472142482797496,4.340299357994582,6.356758367269065e-17,751.387558842827,18.799999316380283,906.9773634161343,112.46947899510937,1322.2120964938836,0.04543730787032369,981.8002372552711,338.1332711067293,742.7601715679314,1018.7484039992189,1053.2972875989233
0.6113405705576106,5.258339483440406e-27,1.7011942430584215e-29,8.571818628273914e-27,9.833676273167223e-29,3.472046189865451,4.340085258216384,6.104704316299471e-17,751.4050157039019,18.782852848015633,906.9964654453527,112.4487267142538,1322.212136314697,0.04539736391227401,981.8218848955078,338.1114095098092,742.7603856677094,1018.7484040428253,1053.2789753224251
0.6115528765758189,5.129963479613553e-27,1.6593764839567258e-29,8.363289671448967e-27,9.593989677446406e-29,3.4719674359567874,4.339910694185567,5.906547963878206e-17,751.4192418101603,18.76888005969669,907.0120422410778,112.43180530081113,1322.212168740146,0.0453648381084339,981.8395376612441,338.09358229675166,742.7605602317403,1018.7484040783912,1053.2640503896769
0.6117603276508012,5.007548757561474e-27,1.6195081424087618e-29,8.164426977738035e-27,9.365442883572516e-29,3.4718903025689074,4.339740165306318,5.719140295550054e-17,751.4331323022437,18.755237229880322,907.0272602289248,112.41527460792472,1322.2122003783834,0.04533310188234587,981.8567839263591,338.076165616798,742.7607307606195,1018.7484041131438,1053.249476061591
0.6119629237825578,4.890816583565091e-27,1.5814975324274838e-29,7.974779725519634e-27,9.147512981043789e-29,3.471814808437925,4.3395736629521915,5.5418614847994964e-17,751.4466879020408,18.74192362656838,907.0421195893657,112.39913437330526,1322.2122312326605,0.04530215197805022,981.8736238871066,338.05915926506816,742.7608972629737,1018.7484041470831,1053.2352516855701
0.6121833762812173,4.766882828767103e-27,1.541149594387561e-29,7.773415154036622e-27,8.91614520391499e-29,3.471732480946123,4.339392519462251,5.3551976629916303e-17,751.4614272510555,18.727447748535237,907.0582858323193,112.3815756076097,1322.212264757578,0.045268523081631595,981.8919450614165,338.0406570684561,742.7610784064635,1018.7484041840138,1053.2197835568372
0.61242168514678,4.636437757972554e-27,1.4986905533402948e-29,7.561451305988698e-27,8.672627931702223e-29,3.4716432825434524,4.339196736472745,5.1604826511221375e-17,751.4773475709436,18.711812410039375,907.0757582515523,112.36259933090894,1322.2123009408895,0.045232227458562924,981.9117466844546,338.0206597934325,742.761274189453,1018.7484042239357,1053.203074186235
0.6126601935682205,4.509454722136807e-27,1.457367183353435e-29,7.355092909693117e-27,8.435578345555887e-29,3.471553807058187,4.33900081656636,4.9726962238519395e-17,751.4932678171984,18.696177559176213,907.0932419018255,112.34361207877437,1322.2123370952427,0.04519596079299603,981.931561204682,338.0006494844123,742.7614701093595,1018.7484042638911,1053.1863629385532
