"Time ",U0,U1,U2,U3,L0,L1,L2,L3,L4,U0L0,U0L1,U0L3,U1L2,U1L4,U2L0,U2L1,U2L3,U3L2,U3L4,U0L2,U0L4,U1L0,U1L1,U1L3,U2L2,U2L4,U3L0,U3L1,U3L3
0.6100000000000001,1.4842894894472655e-20,8.308938873134729e-7,1.6823023593117466e-7,5.659836404733732e-7,4.140402619391749e-12,114.88987239378214,5.1876702500568335e-12,197.0811455817487,9.909189946525835e-13,1510.9315341658435,673.7524321643609,975.0230520526593,1094.6596406307376,1161.0430431908908,385.988719833109,1078.0757356084678,607.7434937470963,703.1736565377088,424.80990970633127,2.6283289504654297e-11,5.082629262688682e-12,508.52515950465767,494.0442130360222,525.3771065918718,1.1244191510451242e-11,2.085654758240535e-12,387.2956315417728,143.00558668052437,510.5141146108696
0.6110087846860539,1.4131813934894366e-20,8.293150943362058e-7,1.5411612991352542e-7,5.64908617749611e-7,3.95197506496227e-12,114.88985475041237,4.951582094711155e-12,197.08111531645662,9.458227903319715e-13,1510.931302486764,673.7523288543563,975.0229025472458,1094.6594727808176,1161.0428651620534,385.98866066914974,1078.0755703196771,607.7434005884866,703.1735487163937,424.80984456799325,2.508715077530585e-11,4.8513214689307844e-12,508.5250815174888,494.0441372838697,525.3770260446989,1.0732474248411962e-11,1.990737703381892e-12,387.29557214630483,143.00556475894788,510.5140363352979
0.6120175693721077,1.3452082274581837e-20,8.251827992874425e-7,1.450580802885076e-7,5.620941663594201e-7,3.772122951735214e-12,114.88983710732633,4.726238440604328e-12,197.08108505165126,9.027789389660464e-13,1510.93107080772,673.7522255443675,975.0227530418555,1094.6593049309233,1161.0426871332436,385.9886015036273,1078.075405029592,607.7433074277271,703.1734408950953,424.8097794296652,2.3945448974213082e-11,4.630540619468586e-12,508.5250035312244,494.04406153254877,525.3769454983797,1.0244045519032777e-11,1.9001403756382343e-12,387.29551275152573,143.0055428375936,510.513958060579
0.6130263540581614,1.283082945092826e-20,8.190277040415099e-7,1.401291767881954e-7,5.579017937315566e-7,3.600456335940203e-12,114.88981946451123,4.51115071216824e-12,197.08105478731068,8.616941156541444e-13,1510.9308391287116,673.7521222343946,975.0226035364878,1094.6591370810545,1161.0425091044608,385.9885423368299,1078.0752397384545,607.7432142652146,703.1733330738132,424.8097142913471,2.285570873716727e-11,4.419808031503996e-12,508.5249255457009,494.04398578188597,525.3768649527201,9.777846342647933e-12,1.8136663477273944e-12,387.2954533573109,143.0055209164057,510.5138797865319
0.6140351387442152,1.218213068027507e-20,8.126914670535881e-7,1.3619997657585096e-7,5.535860121695352e-7,3.436601330617133e-12,114.88980182195485,4.305850451926873e-12,197.0810245234139,8.224788383380776e-13,1510.9306074497388,673.7520189244375,975.0224540311433,1094.6589692312116,1161.0423310757053,385.98848316973067,1078.075074447081,607.7431211022886,703.1732252525476,424.809649153039,2.1815556628416813e-11,4.218664733034973e-12,508.52484756036586,494.0439100312777,525.3767844070346,9.33286134536515e-12,1.7311272806845422e-12,387.29539396323963,143.0054989951832,510.51380151252374
0.6151537555807792,1.1490561570316672e-20,8.051385925712851e-7,1.335032167795007e-7,5.484414952871357e-7,3.2636109681946444e-12,114.889782258841,4.089104150158344e-12,197.08099096500857,7.810772038681951e-13,1510.9303505465941,673.7519043665538,975.0222882483247,1094.6587831066277,1161.0421336639743,385.98841756026576,1078.0748911590883,607.7430177954886,703.1731056921843,424.809576922763,2.0717413242510466e-11,4.0063071547779876e-12,508.52476108462906,494.04382603343606,525.376695091974,8.86306723785901e-12,1.6439864386952967e-12,387.2953281028304,143.0054746872696,510.51371471653334
0.6162723724173431,1.0827012430165162e-20,7.974171643154414e-7,1.3186478607621337e-7,5.431821421760284e-7,3.099328797606047e-12,114.88976269601584,3.8832686780269514e-12,197.08095740709848,7.417596934489381e-13,1510.9300936434934,673.7517898086896,975.0221224655342,1094.658596982075,1161.041936252277,385.98835195048287,1078.0747078708505,607.7429144882534,703.1729861318414,424.80950469249916,1.967454948641797e-11,3.804639481377574e-12,508.5246746090938,494.0437420356456,525.3766057768737,8.416922177169856e-12,1.5612321946197609e-12,387.2952622425747,143.00545037931417,510.5136279205762
0.6173909892539071,1.0199674811424581e-20,7.895823987709687e-7,1.3115288674390152e-7,5.378455665134539e-7,2.943316930243831e-12,114.88974313346505,3.687795388028249e-12,197.08092384965903,7.04421507583168e-13,1510.929836740436,673.751675250845,975.0219566827718,1094.6584108575544,1161.041738840613,385.98828634042303,1078.0745245824019,607.742811180639,703.1728665715187,424.8094324622477,1.8684185641940613e-11,3.6131241744462214e-12,508.52458813373676,494.0436580378891,525.3765164617186,7.99323697867378e-12,1.4826439698092245e-12,387.2951963824548,143.00542607131402,510.5135411246354
0.6185096060904711,9.600180299600104e-21,7.821307344960614e-7,1.304956942164398e-7,5.327699361105965e-7,2.7951571355885483e-12,114.88972357117487,3.5021602629302723e-12,197.08089029266668,6.689625515070221e-13,1510.9295798374224,673.7515606930197,975.0217909000377,1094.658224733065,1161.0415414289828,385.98822073035734,1078.07434129397,607.742707873019,703.1727470112163,424.8093602320085,1.774366678024055e-11,3.4312478272051006e-12,508.5245016584042,494.0435740400045,525.3764271463283,7.59087584358706e-12,1.4080110880104987e-12,387.29513052235336,143.00540176321735,510.51345432854174
0.6200107646918633,8.83841041495498e-21,7.725664643012476e-7,1.2991811145352465e-7,5.262553174390269e-7,2.6079809679167273e-12,114.8896973194091,3.2676400180887226e-12,197.08084526060264,6.241658404513183e-13,1510.9292350794326,673.7514069590288,975.0215684233865,1094.657974958242,1161.0412765070737,385.98813268304974,1078.0740953249922,607.7425692364167,703.1725865640151,424.8092633006735,1.6555471854054918e-11,3.2014761960498794e-12,508.52438561053225,494.0434613165899,525.3763072867882,7.08255700100044e-12,1.3137243968103908e-12,387.2950421396391,143.0053691421709,510.51333784995904
0.6215119232932554,8.142295336498622e-21,7.634904678681402e-7,1.2963516318490323e-7,5.200732753778721e-7,2.4333397933599495e-12,114.88967106806011,3.0488253499562327e-12,197.08080022925355,5.823691185107303e-13,1510.9288903215213,673.7512532250731,975.021345946786,1094.6577251834758,1161.041011585225,385.9880446356706,1078.0738493559936,607.7424305997199,703.1724261168505,424.8091663693606,1.5446849104801725e-11,2.9870921317706025e-12,508.5242695627389,494.0433485930143,525.3761874269222,6.608279741979877e-12,1.2257519871374134e-12,387.29495375698474,143.00533652098488,510.51322137117785
0.6230130818946475,7.521977395275376e-21,7.548062321935103e-7,1.297345684404505e-7,5.141580685516769e-7,2.2703960387869305e-12,114.88964481710043,2.8446668309645094e-12,197.08075519857235,5.433719300547329e-13,1510.9285455636889,673.7510994911524,975.0211234702363,1094.6574754087667,1161.040746663437,385.98795658819256,1078.0736033869512,607.742291962891,703.1722656697225,424.8090694380698,1.4412481615903663e-11,2.7870674557681516e-12,508.5241535150395,494.043235869311,525.3760675667777,6.165769449103442e-12,1.1436719463405094e-12,387.2948653744019,143.00530389967614,510.51310489223516
0.6245142404960398,6.937239155257296e-21,7.468140649120829e-7,1.296411200699502e-7,5.087142640322352e-7,2.118359360395281e-12,114.88961856650418,2.654174208504397e-12,197.08071016851454,5.069851227138383e-13,1510.9282008059351,673.7509457572668,975.0209009937374,1094.6572256341144,1161.040481741709,385.98786854079464,1078.0733574180156,607.7421533261763,703.172105222631,424.80897250680107,1.344735228149852e-11,2.600431966460081e-12,508.52403746733256,494.04312314538316,525.3759477062528,5.752879766258013e-12,1.0670861526128825e-12,387.2947769918134,143.00527127821735,510.51298841303105
