0 -> L1,0 -> U1L0
0.0002489403697089035,0.0004187298962982688
0.00018932769493016036,0.0003296524971223252
0.00011040223873199471,0.00034735425592149935
6.925819842303334e-05,0.000403888961327671
5.5717962670230676e-05,0.0002683469878436891
