"Time ",U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L3,U0L2,U0L4,U1L3,U1L0,U1L2,U2L2,U2L4,U3L4,U3L0
0.61,1.3675222580826798,68.97514709383486,0.5943429404478344,0.09402006568849096,0.6926978085920216,47.2578719907217,13.50620961895247,0.06656065784213315,2.507784690330595,801.683296675376,1053.7150292372405,383.0389548929457,334.40699966762315,7.582894779252522,1656.5597889921924,885.134844321949,403.5765106115312,246.15853324237415,1169.20152042127,129.83554129705948
0.6102988487540663,1.3665151061446716,68.92774331998217,0.5939728556411504,0.09392808935141365,0.6922576633019609,47.21296133849194,13.50336281917527,0.06649098915029249,2.5071789900827275,801.689012813033,1053.7157829830228,383.00657087510024,334.42324118757585,7.576466349006535,1656.6011907439588,885.1411249113845,403.6054585642262,246.11275936759475,1169.2313484627978,129.79457737626743
0.610724179590941,1.3650830008728605,68.8603599555339,0.5934461318197131,0.09379723610798396,0.6916308894680309,47.14912728007436,13.499309967778178,0.0663920215762302,2.506318623978088,801.6971381985435,1053.7168533882007,382.96051735312824,334.44635068270725,7.567329419713361,1656.660066047306,885.1500343549728,403.64665226053916,246.04764464705312,1169.2737733373547,129.73632555900923
0.6110390049556044,1.3640239601072621,68.81054629176728,0.5930562737666036,0.09370042954541989,0.6911667619531755,47.101941573693644,13.4963091658315,0.06631890406296964,2.5056830299899358,801.7031449683906,1053.7176439199263,382.9264565234214,334.46345160566113,7.560575588001006,1656.703607885492,885.1566069842268,403.6771388734023,245.99947168380857,1169.305155138207,129.69324541936479
0.6114624411098024,1.3626008924496997,68.74363158518896,0.5925319758588927,0.09357030804190031,0.690542343693929,47.03856254914718,13.492271862611608,0.0662207402623134,2.50482977549551,801.7112138797285,1053.7187048086726,382.88068194522737,334.48644614328094,7.551504127570694,1656.7621214321773,885.1654176687888,403.71813686150637,245.93471218779902,1169.347335618799,129.6353530301373
0.6118263609957433,1.3613790660912084,68.68619898222377,0.5920814497006597,0.09345856311761551,0.6900056051997654,46.98416972175042,13.48880085275747,0.0661365329244123,2.504097883376694,801.7181394003518,1053.7196144220916,382.841374904574,334.5062032012177,7.543719021411659,1656.812365055742,885.1729631274884,403.75336670028713,245.87908480168468,1169.3835620986788,129.5856433482069
0.6121983905770825,1.3601311832638763,68.6275598340612,0.5916209852222977,0.09334442227106514,0.6894568914627583,46.92863912619882,13.48525136375957,0.06605059701640377,2.5033510070225162,801.7252104154834,1053.720542247253,382.8012240387892,334.52639531958357,7.535771220920088,1656.8636848373649,885.1806512127232,403.78937615995727,245.8222462703683,1169.4205717190823,129.5348694264956
0.6126461558174748,1.3586308399478169,68.55708132160314,0.5910669515760084,0.09320718474596049,0.6887965390534367,46.86190341979007,13.480977765970529,0.06594736024735029,2.5024538044645532,801.7337090798628,1053.7216562034466,382.7529424375739,334.55069106895604,7.526219897300183,1656.9253937323112,885.1898703433271,403.83270885248356,245.75387503095985,1169.465083232595,129.4738174563441
0.6130602673895643,1.3572448011008673,68.49199504706704,0.5905547558198203,0.09308040926796801,0.6881859603964452,46.80028007615615,13.477023882492135,0.06585206644209482,2.5016256481025034,801.7415575099852,1053.7226837703997,382.70833130789447,334.57315401839264,7.517400464842919,1656.9824080067742,885.1983636191006,403.872777473569,245.69067960130732,1169.5062179292447,129.41741059750595
0.6133619579486178,1.3562359735455551,68.4446355192622,0.5901817452605774,0.09298814534157372,0.687741265993151,46.7554442661311,13.474142481545613,0.06578275152293894,2.501023259445304,801.747268349747,1053.7234307707422,382.67585614973564,334.5895147611406,7.510983759799338,1657.0239100768333,885.2045313282958,403.9019640567107,245.64466259055925,1169.5361666267377,129.37635092171027
0.6136892646853318,1.3551423841768329,68.39330940888723,0.5897772073590812,0.092888142668198,0.6872589669460122,46.706857021374745,13.471015569747129,0.06570765337497109,2.500370595545352,801.7534574861988,1053.7242396693175,382.64064750402736,334.6072608004968,7.504030283961382,1657.0689034101279,885.2112038729217,403.9336246137177,245.5947597057109,1169.5686401905343,129.3318373960271
0.6140165226068925,1.3540498947431894,68.34204772792151,0.5893728930238361,0.09278825794622689,0.6867769285505058,46.65833470962529,13.467888238634492,0.06563267133410042,2.4997189120525243,801.7596388370006,1053.7250468604072,382.60546897493134,334.6250001706636,7.497086224637811,1657.113856105008,885.2178558653289,403.96527602950636,245.54488649584107,1169.6010901629725,129.28736425264006
0.6143437317133003,1.3529585091118692,68.29085035346,0.5889688147681214,0.09268849475825729,0.6862951780774893,46.60987722232831,13.46476049357602,0.06555780400929567,2.4990681833312056,801.7658124139915,1053.7258523484159,382.5703205082181,334.6427328817785,7.490151566911427,1657.1587681987187,885.2244873773949,403.99691828105426,245.49504294350143,1169.6335165763085,129.24293142702575
0.6146918236872101,1.3517985076703838,68.23644758948512,0.5885391541534113,0.09258248528555273,0.6857829472826947,46.55839024109165,13.461432172686857,0.0654782708422394,2.4983768380232956,801.7723724845896,1053.7267075103541,382.5329560165015,334.6615929191877,7.482783501719564,1657.206509453999,885.2315207967575,404.0305750737199,245.44204269767417,1169.6679919604524,129.1956997662895
0.6150607985286222,1.3505700889026524,68.17885082998966,0.5880839644571775,0.09247025578350207,0.6852403162123838,46.50388536894986,13.45790310763457,0.06539409122709251,2.497645013995887,801.7793176666021,1053.7276120292202,382.4933804892939,334.68157947723546,7.474983715892447,1657.2570730047994,885.2389522441636,404.0662454662795,245.38589027211688,1169.704512538714,129.1456760572702
0.6154339181749561,1.3493291061084804,68.12067993435899,0.5876239358102272,0.09235691557207902,0.6846919655794987,46.44884234550725,13.454333291606247,0.06530909532789364,2.496905978557286,801.7863320427447,1053.7285246768731,382.4533923090257,334.70178539295216,7.467107083420661,1657.3081608266393,885.2464422159078,404.1023107121115,245.32913576654371,1169.7414192572446,129.0951337707867
0.6158111826262118,1.3480756077433667,68.06193720289254,0.5871590928449618,0.0922424731898872,0.6841379377536615,46.39326353083297,13.450722701726477,0.06522328615334935,2.496159731061353,801.7934153304445,1053.729445390223,382.41299248254023,334.7222105038843,7.459153948392639,1657.3597714953187,885.2539899580015,404.1387705813793,245.27178013138948,1169.7787113427657,129.04407428883945
0.616205182734296,1.3467678744810712,68.00066827365504,0.5866739628527656,0.09212312587580121,0.6835598073718375,46.33530028376029,13.446950760624878,0.06513380964434386,2.495381413608099,801.8008031819137,1053.7304047276598,382.3708353836805,334.74353604580824,7.450859791861593,1657.413623746182,885.2618453098179,404.1768413450012,245.21191163863017,1169.817631344173,128.99079720707678
0.6166159184992088,1.3454060936761896,67.93688334683891,0.5861686062294476,0.09199889936380108,0.6829576666554281,46.27496300770345,13.443017335025901,0.06504068262821017,2.4945711206869463,801.8084943562669,1053.7314024061438,382.32692547891173,334.7657612961523,7.442226127233046,1657.4697113983132,885.2700048228971,404.21652211887755,245.14953437154222,1169.8581758683677,128.9353086149425
0.617035358452984,1.3440170444250914,67.87183762650389,0.5856529578546975,0.09187224389355032,0.6823433713596608,46.2134396581804,13.438999243420037,0.06494573897511204,2.4937447563832835,801.8163374909943,1053.7324186966337,382.28212486291665,334.7884511006474,7.433422958971322,1657.526932880211,885.2783062667929,404.25703628028344,245.08587125489896,1169.8995494585902,128.87869828900605
0.6174635025956212,1.3426008371277658,67.80553663558909,0.5851270614938311,0.09174317526219018,0.6817169885811769,46.15073588220866,13.434896430745438,0.06484898736581317,2.492902345865554,801.8243319110584,1053.7334534465622,382.2364359541285,334.811605066268,7.424451109429244,1657.5852848149975,885.2867477952049,404.2983833124897,245.02092453906812,1169.9417502660233,128.82096953945435
