Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L1,U0L3,U1L0,U1L4,U1L2,U2L4,U2L2,U2L3,U3L2,U3L1
0.0,32.0,937.0,562.0,44.0,252.0,423.0,943.0,737.0,469.0,836.0,828.0,491.0,652.0,116.0,92.0,782.0,775.0,5.0,275.0,537.0
1e-05,32.3,935.8,560.0,44.0,251.7,423.7,941.9,735.6,468.2,837.3,828.4,490.3,652.3,116.0,92.9,782.8,775.4,5.8,274.8,535.9
2e-05,33.1,933.4,556.8,44.6,251.3,424.5,939.6,734.4,467.1,838.5,828.7,489.2,652.7,116.0,94.9,783.9,776.4,6.9,274.1,534.8
3.0000000000000004e-05,33.6,932.0,554.1,44.8,250.8,424.9,938.7,732.7,466.4,839.8,828.8,488.6,653.2,115.8,96.0,784.8,777.2,7.9,273.1,534.3
4e-05,34.2,929.7,551.6,45.0,250.2,426.3,937.4,730.4,465.2,841.8,828.9,487.9,653.8,116.0,97.5,785.8,777.7,8.9,272.4,532.8
5.000000000000001e-05,34.8,928.0,548.6,44.6,249.6,427.0,936.8,728.2,463.4,843.2,828.8,487.4,654.4,115.9,98.7,787.7,777.5,10.2,272.0,532.2
6.000000000000001e-05,35.2,925.5,545.3,45.0,249.3,427.8,934.7,726.2,462.0,844.5,829.0,486.8,654.7,115.9,100.9,789.1,778.1,11.5,271.3,531.2
7e-05,36.3,923.7,542.9,44.8,248.9,428.9,933.8,724.5,460.6,846.4,829.0,485.7,655.1,115.8,102.4,790.6,778.1,12.4,270.7,530.1
8e-05,36.9,921.9,540.2,44.7,248.1,429.5,933.2,722.1,459.8,847.7,829.0,485.1,655.9,115.8,103.4,791.4,778.3,14.1,270.1,529.5
9e-05,37.5,920.6,538.6,44.5,247.7,431.0,932.2,720.2,459.1,849.6,829.1,484.4,656.3,115.8,104.3,792.1,778.5,14.8,270.0,527.9
0.00010000000000000002,38.1,918.4,536.6,44.5,247.1,431.6,931.0,719.0,457.9,850.6,829.2,483.7,656.9,115.7,106.0,793.4,778.3,15.7,269.7,527.2
0.00011,38.4,917.5,534.2,44.5,246.7,432.2,930.5,717.4,456.8,851.5,829.1,483.5,657.3,115.6,106.6,794.6,778.6,16.6,269.3,526.7
0.00012000000000000002,39.2,915.4,531.6,45.2,246.0,433.0,929.0,716.3,456.1,852.6,829.1,482.7,658.0,115.4,108.2,795.5,779.5,17.4,268.3,525.9
0.00013,39.9,913.6,529.2,45.6,245.5,433.4,927.4,715.0,456.0,853.8,829.4,481.7,658.5,115.1,109.8,795.9,780.4,18.5,267.4,525.2
0.00014,41.0,911.6,526.5,45.7,245.0,433.4,926.4,713.7,455.3,854.8,829.4,480.6,659.0,115.2,111.2,796.5,781.1,19.9,266.3,525.2
0.00015,41.4,909.4,523.3,46.1,244.3,434.3,925.6,711.3,453.7,856.3,829.4,480.2,659.7,115.2,112.7,798.1,781.4,21.2,265.3,524.3
0.00016,42.3,906.4,520.3,46.4,243.2,434.9,924.3,709.8,452.2,857.6,829.7,479.0,660.8,115.2,114.6,799.6,781.5,22.6,264.6,523.4
0.00017,43.1,904.7,517.9,47.0,242.4,435.0,924.2,708.8,451.3,858.3,829.9,478.0,661.6,115.1,115.6,800.6,781.6,23.9,263.6,523.1
0.00018,43.8,903.3,515.1,47.1,241.8,435.2,923.7,707.6,450.0,859.3,830.3,476.9,662.2,115.1,116.4,801.9,781.8,25.2,263.1,522.5
0.00019000000000000004,44.5,901.0,512.7,47.4,241.1,436.4,923.1,705.7,448.3,860.6,830.3,476.2,662.9,115.2,117.9,803.5,781.3,26.5,262.7,521.3
0.00020000000000000004,44.8,899.6,511.0,47.1,240.7,436.6,922.2,704.8,447.2,861.5,830.6,475.6,663.3,115.1,119.0,804.7,781.2,27.1,262.6,520.8
0.00021000000000000006,45.2,898.5,508.5,47.0,239.9,437.1,920.9,703.5,446.8,862.5,830.8,475.0,664.1,114.4,120.0,805.8,781.7,28.0,262.4,520.1
0.00022,45.6,896.2,505.7,46.9,239.4,437.5,919.7,701.3,445.5,864.1,831.1,474.3,664.6,114.3,121.9,807.2,781.8,29.3,261.6,519.4
0.00023,46.0,895.2,502.8,47.3,239.1,438.6,918.6,699.1,444.9,865.5,831.3,473.7,664.9,114.1,122.8,808.0,782.5,30.7,261.1,518.1
0.00024000000000000003,46.2,893.8,500.6,47.3,238.5,439.1,917.9,697.6,443.8,866.7,831.4,473.4,665.5,113.8,123.9,809.4,782.7,31.3,260.5,517.5
0.00025000000000000006,46.6,892.6,497.6,47.3,237.8,439.5,918.0,696.0,441.8,867.5,831.5,472.9,666.2,113.8,124.4,811.4,782.4,32.6,260.2,517.0
0.00026,47.1,890.8,495.6,47.6,237.4,441.0,916.8,693.8,441.1,869.3,831.5,472.4,666.6,113.5,126.1,812.4,782.5,33.5,259.6,515.5
0.00026999999999999995,47.6,888.1,493.8,47.6,236.3,441.6,916.2,692.4,439.6,870.7,831.5,471.9,667.7,113.7,127.5,813.7,782.5,34.0,258.8,514.9
0.00028,48.8,886.9,490.3,47.9,235.8,442.5,915.0,690.9,438.7,871.9,831.5,470.7,668.2,113.5,128.4,814.8,783.4,35.5,258.2,514.0
0.00028999999999999995,49.4,885.0,487.8,48.2,235.5,442.6,914.9,689.3,437.1,873.0,831.6,470.0,668.5,113.8,129.7,816.1,783.4,36.7,257.0,513.8
0.0003,50.0,883.0,485.3,48.2,234.7,443.9,913.9,687.1,435.9,874.6,831.5,469.5,669.3,113.9,130.8,817.2,783.7,37.8,256.6,512.6
0.00031,50.4,881.1,483.7,48.6,234.1,444.3,913.0,686.0,435.4,875.6,831.7,468.9,669.9,113.8,132.2,817.8,784.0,38.5,255.8,512.0
0.00032,51.5,879.7,481.3,48.8,233.5,444.7,912.2,685.4,434.5,876.5,831.6,467.9,670.5,113.8,133.0,818.7,784.8,39.2,255.0,511.7
0.00033000000000000005,52.0,877.7,479.7,48.6,232.9,445.0,912.1,684.0,433.0,877.9,831.8,467.2,671.1,114.2,134.0,819.8,784.6,39.9,254.3,511.2
0.00034,52.2,875.7,477.7,49.2,232.5,446.0,910.4,682.3,432.6,879.2,831.9,466.9,671.5,114.2,135.6,820.2,785.5,40.6,253.5,510.1
0.00035000000000000005,52.9,873.8,475.0,49.5,232.2,446.4,909.0,681.0,431.6,880.3,832.2,465.9,671.8,114.2,137.2,821.2,786.0,41.8,252.8,509.4
0.00036,53.6,872.2,472.9,49.5,232.1,446.9,907.9,679.6,430.7,881.3,832.2,465.2,671.9,113.8,139.1,822.5,785.7,42.9,252.3,508.9
0.00037000000000000005,54.2,871.0,471.2,49.4,231.7,447.4,906.8,678.4,430.5,882.4,832.3,464.5,672.3,113.6,140.1,822.9,786.2,43.7,251.9,508.3
0.0003800000000000001,54.4,869.6,470.0,49.6,231.0,447.6,906.9,677.4,429.7,883.5,832.6,464.0,673.0,113.6,140.8,823.7,786.2,44.1,251.1,507.8
0.0003900000000000001,55.1,868.7,467.7,49.6,230.5,447.9,906.5,676.5,428.7,884.4,832.7,463.2,673.5,113.2,141.6,825.1,786.3,44.9,250.6,507.4
0.0004000000000000001,55.8,867.4,465.4,49.5,229.6,447.9,906.1,675.4,428.1,885.3,832.9,462.3,674.4,112.7,142.5,826.2,786.4,46.0,250.0,507.2
0.0004100000000000001,55.8,864.9,464.1,49.6,228.6,448.7,904.6,674.3,427.2,886.4,833.1,462.1,675.4,112.9,143.8,826.9,786.8,46.2,249.8,506.2
0.0004200000000000001,56.3,863.2,462.2,49.7,228.1,449.9,903.5,672.6,426.3,887.9,833.3,461.4,675.9,113.0,144.9,827.7,787.0,47.1,249.6,504.8
0.00042999999999999994,56.5,861.7,460.3,49.6,227.7,450.3,902.3,671.3,425.5,888.9,833.4,461.1,676.3,112.9,146.1,828.6,787.4,47.7,249.2,504.3
0.00044,57.1,859.7,458.3,49.4,227.1,450.8,902.0,669.8,423.8,889.9,833.4,460.5,676.9,113.0,147.4,830.2,786.7,48.8,248.9,503.8
0.00045,57.9,857.7,455.5,49.8,226.6,451.7,901.0,668.3,422.3,891.1,833.5,459.6,677.4,113.0,148.9,831.7,786.8,50.0,248.3,502.8
0.00046,58.3,856.3,453.7,50.0,226.1,452.2,899.7,667.5,421.8,892.2,833.8,458.9,677.9,112.9,149.9,832.3,787.6,50.4,247.8,502.0
0.00047000000000000004,58.8,854.9,451.8,50.2,225.7,453.0,899.4,666.5,420.1,893.6,834.1,458.1,678.3,113.1,150.7,833.8,787.6,50.8,247.3,500.9
0.00048000000000000007,59.2,853.6,449.6,50.3,225.2,453.7,899.0,664.8,419.0,894.9,834.3,457.5,678.8,113.1,151.5,834.9,787.7,51.8,246.8,500.0
0.0004900000000000001,59.4,851.6,448.0,50.3,224.7,454.5,897.8,663.3,418.0,896.1,834.4,457.2,679.3,113.1,153.0,835.9,787.7,52.4,246.5,499.1
0.0005000000000000001,59.9,850.7,446.5,50.2,224.7,455.3,896.9,661.8,417.6,897.5,834.5,456.6,679.3,113.0,154.0,836.4,788.0,53.1,246.1,498.2
