Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U2L2,U0L0,U0L2,U0L4,U1L4,U1L2,U1L1,U2L4,U2L1,U3L4,U3L2
0.0,630.0,771.0,693.0,567.0,612.0,428.0,121.0,448.0,305.0,204.0,877.0,225.0,896.0,823.0,508.0,701.0,708.0,146.0,152.0,939.0
1e-05,625.8,774.1,688.7,570.8,612.8,428.4,119.5,448.0,303.7,207.6,876.2,227.1,898.9,820.5,508.0,700.4,708.5,146.2,152.4,934.8
2e-05,623.2,775.6,683.4,574.5,613.2,427.9,118.1,448.0,302.5,210.9,875.8,227.8,901.2,817.8,509.7,699.9,709.5,147.2,153.0,930.5
3.0000000000000004e-05,620.7,777.4,679.6,576.5,613.5,428.1,116.7,448.0,300.9,213.5,875.5,228.7,903.1,816.3,510.4,698.9,709.9,148.0,153.8,927.7
4e-05,618.0,779.0,675.2,579.8,614.1,428.0,115.4,448.0,299.5,216.8,874.9,229.6,905.5,814.3,510.8,698.9,710.9,148.1,153.8,924.4
5.000000000000001e-05,616.6,780.5,669.7,582.7,614.7,428.0,114.1,448.0,297.7,220.4,874.3,230.2,906.9,813.3,511.5,697.7,711.6,149.3,154.5,920.8
6.000000000000001e-05,614.8,780.9,665.0,585.6,615.0,428.2,113.2,448.0,294.9,223.7,874.0,230.3,908.9,812.3,512.7,697.1,712.6,149.7,155.3,917.1
7e-05,612.7,782.3,660.3,588.6,616.0,427.3,112.3,448.0,293.3,226.9,873.0,231.3,911.0,810.0,513.7,697.0,713.1,150.7,156.6,912.8
8e-05,610.3,783.7,656.8,590.4,616.2,427.1,110.9,448.0,292.0,229.0,872.8,231.9,913.0,808.6,514.5,696.2,713.5,151.7,156.9,910.7
9e-05,607.5,785.6,654.0,592.0,615.9,427.4,109.3,448.0,291.5,230.9,873.1,232.5,914.9,806.4,515.9,695.1,713.6,152.5,157.6,908.4
0.00010000000000000002,604.3,787.1,650.1,594.5,616.0,427.0,107.9,448.0,290.1,233.6,873.0,233.7,917.0,804.3,516.8,694.8,714.1,153.2,158.5,905.0
0.00011,602.0,789.1,646.6,596.3,616.6,427.5,106.7,448.0,288.2,235.6,872.4,234.7,918.9,803.3,517.1,693.5,714.8,154.0,158.8,902.9
0.00012000000000000002,599.0,791.3,643.5,598.0,616.7,427.9,105.4,448.0,286.8,237.8,872.3,235.6,921.1,801.6,517.5,692.6,715.2,154.5,159.3,900.7
0.00013,596.5,792.6,639.5,600.1,616.4,427.9,103.8,448.0,285.6,240.1,872.6,236.7,922.2,799.8,518.5,692.1,716.4,155.0,160.0,897.9
0.00014,594.0,794.0,635.9,602.2,616.8,427.4,102.7,448.0,284.2,241.8,872.2,237.9,923.9,798.2,519.3,691.5,717.2,156.1,160.5,895.3
0.00015,591.3,795.4,632.1,604.8,616.4,427.0,101.3,448.0,283.9,243.9,872.6,239.0,925.1,795.9,521.0,690.7,717.7,157.3,161.4,891.8
0.00016,589.4,797.0,627.6,607.7,616.7,426.7,100.3,448.0,283.0,246.7,872.3,239.6,926.7,794.1,522.2,689.7,718.1,158.6,162.1,888.2
0.00017,586.4,799.0,624.2,609.6,616.4,426.8,99.0,448.0,282.0,249.0,872.6,240.5,928.5,791.8,523.3,688.9,718.5,159.3,163.2,885.2
0.00018,583.7,800.4,620.3,612.1,616.3,427.0,98.0,448.0,280.2,251.3,872.7,241.4,930.2,790.7,524.0,687.9,719.3,160.1,163.6,882.3
0.00019000000000000004,580.8,802.5,616.9,614.5,616.4,427.3,96.7,448.0,279.3,253.7,872.6,242.6,932.0,788.4,524.7,687.4,720.1,160.3,164.2,879.3
