Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L3,U0L0,U1L3,U1L0,U2L4,U2L2,U3L0
0.0,644.0,785.0,579.0,631.0,471.0,498.0,857.0,158.0,888.0,663.0,814.0,779.0,869.0,208.0,453.0,70.0,439.0
7.7083665414761e-06,643.2346307188982,785.6108338692437,577.8967881214362,629.4467265507403,468.62071704118796,497.90307982245776,855.2822723887308,158.9681301545591,888.4147798573629,664.9882945602321,813.214618066124,780.4383784749292,866.8107281713771,209.46298069624225,452.449439775073,71.60217613653137,438.4653551584356
1.7946630289925365e-05,642.2210923714164,786.4144272983299,576.4369558684316,627.3983442774967,465.4867920807868,497.774495503928,853.0101494980174,160.2372835653215,888.9620991768857,667.6191574289503,812.1793254545299,782.3380929408407,863.9218198173508,211.39503187754383,451.72183314173685,73.72128414445271,437.75095659852514
3.2027265650570365e-05,640.8328132126903,787.5054271724517,574.4393557639072,624.6081945493709,461.2250098566034,497.5979236319977,849.9026364699989,161.95203233517304,889.7081884211807,671.2189103995424,810.7699273733703,784.930945800846,859.9835063334299,214.03172434522918,450.72790123791566,76.61920912066286,436.7606715404869
4.320078644486325e-05,639.7357999292891,788.3596757974393,572.8624469149522,622.4160030661717,457.8823632967278,497.4580282541304,847.4508699689825,163.28784236450463,890.2948218458088,674.060385532866,809.6632322377138,786.9723275574125,856.886605854405,216.10737363734702,449.944682771906,78.90535659655673,435.96861828456747
5.6160737793019005e-05,638.4685311249741,789.3379675763812,571.0425083716982,619.8972031334007,454.0481368565878,497.29601025285535,844.622676873105,164.81008243417568,890.9693038187227,677.3396297497385,808.3923742646103,789.3224059095293,853.3255106648669,218.4966218360444,449.042283247906,81.5422175458486,435.0432465705236
7.112001495408063e-05,637.0126096074524,790.4507273991803,568.9538476852463,617.0211936383806,449.6787481287707,497.10932200043055,841.3787796459337,166.53154391691098,891.739984674928,681.1029205121272,806.9422420277307,792.0117085970855,849.25578647578,221.23036877192692,448.00865530171717,84.56628025031057,433.9664789597705
8.807861792804809e-05,635.3709618198287,791.6913015492006,566.6014962577713,613.8006881604553,444.7971361751609,496.89810048589106,837.7277609784587,168.43783894990904,892.6036112433051,685.341207947351,805.319637762028,795.0306373536782,844.6940980182629,224.298688302058,446.84710964659365,87.96938501499798,432.7350199991427
9.655791941503184e-05,634.5536620483302,792.3034031368549,565.4314315840875,612.2060618034826,442.3844754321621,496.7926554186563,835.9126883740519,169.37327953075732,893.0314598669736,687.4493228632099,804.5166962155273,796.5283745351213,842.433663503069,225.82072583129397,446.2703701141669,89.66101486673742,432.1151408536055
0.00010777217611693553,633.4763484579354,793.104686712676,563.8901794896901,610.1128527714203,439.2220333932887,496.65336847845566,833.5227721237047,170.59260470844885,893.5932887834589,690.2262144407159,803.4632000511632,798.4973277736418,839.4647651046886,227.82141374289122,445.5116969378456,91.88819484999058,431.29120681051086
