"Time ",U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L3,U0L0,U1L3,U1L0,U2L4,U2L2,U3L0
0.61,0.05560841906965607,1.7949333275160078,0.9297285656450114,0.00000833399103386637,4.329528001880217,10.301809714836443,5.464767746443057,110.93256705524635,104.75206434501396,1672.8909798795746,431.2349426595192,959.7713341238566,191.9896943553128,930.4617597779879,256.9900430121975,617.3395254946486,2.549037876007866e-7
0.6103665610312061,0.05537696138206134,1.7864172012699349,0.9272024296779591,0.00000791173192279437,4.3315397472633235,10.283885168430544,5.4678214838328305,110.97021809256753,104.71599839739405,1672.8909802999656,431.1688564955355,959.7162291484505,191.94227119853082,930.5148441673458,256.9151395539338,617.3340692091098,2.5356066424265676e-7
0.6107540432764712,0.05513209440832014,1.7774580698264146,0.9245377008678342,0.000007488680457267295,4.333564150787823,10.264972551440795,5.470994286849537,111.01005936251562,104.67800356544525,1672.8909807213213,431.098970181431,959.658077163191,191.89210284858962,930.5709624281337,256.8358820655481,617.3283627788383,2.520390832120527e-7
0.6111463135325095,0.05488405194781067,1.7684330523926013,0.9218458939712224,0.000007083507295441862,4.335512839945459,10.245862761979748,5.474150382825549,111.05042999997734,104.63967284037379,1672.8909811250512,431.02819533323066,959.599304318684,191.84127570022727,930.6277771729632,256.75556439541356,617.3226480570587,2.504002895799113e-7
0.6116410792508455,0.054571073144529796,1.7571138292076132,0.9184591473324533,0.000006603672629292781,4.337835478335573,10.221812106956694,5.478053828944253,111.10139289090533,104.59151531856418,1672.8909816034316,430.9388990549763,959.5253076146402,191.77711446320285,930.6994394062285,256.6541475847504,617.3155264681478,2.482043363218612e-7
0.6120721877049604,0.05429832768735181,1.7473087307794457,0.915515784632751,0.000006212231583690862,4.339744496085477,10.200903291883998,5.4813874002557466,111.14583058274916,104.54972245255676,1672.8909819939145,430.86107170608614,959.4609456488029,191.72116154308472,930.7618820781511,256.5656789283924,617.3093969796706,2.461844205354554e-7
0.6125351015770291,0.05400550624335832,1.7368397706053065,0.9123631977804657,0.000005817784362090391,4.341683689914434,10.178500986841357,5.484899551251585,111.19357132027507,104.50501812477891,1672.8909823876284,430.7774880372178,959.3919470748444,191.661034175843,930.8289304592901,256.47058217565495,617.3028910832418,2.4391608095796356e-7
0.6129945267972136,0.05371501637601642,1.726510266582613,0.909242487171538,0.000005451150804594406,4.343502715855975,10.15631764317958,5.488318937477175,111.2409697578331,104.4608237584298,1672.890982753814,430.6945251938779,959.3235767208452,191.60131424635225,930.8954709075857,256.37610106262656,617.296509124938,2.415732994822506e-7
0.6135506044165737,0.05336368709304752,1.7140878293746338,0.9054760727300021,0.00000503824635134822,4.345574238430239,10.129534073713902,5.492373065704232,111.29835261262595,104.40755848366844,1672.8909831665187,430.5941046051838,959.240958673732,191.5289722899091,930.9760043121753,256.2616123457223,617.2888805954495,2.386295166704134e-7
0.6141213016288076,0.05300355424854037,1.7014294138177959,0.901622963366347,0.0000046470804187635924,4.347563799676724,10.102122019823174,5.496441783171025,111.35724702547924,104.35314605897518,1672.8909835578343,430.49104781273877,959.1563137706212,191.4546649001319,931.0586462448265,256.14396881875615,617.2811564557883,2.3550083112555017e-7
0.6145066396345883,0.05276070145345939,1.6929339354187671,0.899028385153411,0.000004400339112849088,4.348834986175585,10.083656482341341,5.499138583457345,111.39700861400496,104.31654904184327,1672.8909838048621,430.42146995373525,959.0992394506779,191.40445722107296,931.1144403563047,256.0644545228523,617.275998880325,2.3333463340475677e-7
0.6149294972578905,0.0524945410655384,1.6836587977373043,0.8961877311558003,0.000004144668833668468,4.3501676799355025,10.06343300530947,5.5020530444281315,111.44063311499569,104.27651884948104,1672.8909840610052,430.34512709150414,959.0366768787537,191.34932971070893,931.1756603638344,255.97712503250682,617.2703908671003,2.3091390021698354e-7
0.6153523548811927,0.0522287790967737,1.6744331203798646,0.8933539353078194,0.000003903898637771009,4.35143930108975,10.04325131076394,5.504922163390872,111.48424457566982,104.2366230613557,1672.8909843024014,430.2687973455676,958.9741831905693,191.29417057729918,931.2368725914652,255.88972076601428,617.2648353095847,2.2845290736667913e-7
