Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L2,U0L1,U1L1,U1L3,U1L4,U2L0,U2L3,U2L4,U3L0
0.0,340.0,365.0,818.0,198.0,972.0,277.0,255.0,851.0,896.0,669.0,843.0,437.0,435.0,421.0,550.0,284.0,99.0,226.0,638.0
1e-05,339.4,363.8,814.4,198.6,971.9,276.3,255.7,847.1,895.2,670.3,842.3,438.3,434.4,422.7,550.1,286.0,99.9,226.7,636.1
2e-05,338.8,362.6,810.9,199.4,971.8,275.5,256.3,842.7,895.4,671.3,841.7,439.5,434.0,425.1,549.3,287.9,100.9,227.3,634.3
3.0000000000000004e-05,338.2,361.8,807.9,200.2,971.9,276.1,256.4,838.9,894.8,672.5,841.6,440.2,432.7,427.2,549.3,289.8,101.4,227.9,632.3
4e-05,337.7,360.4,804.7,200.2,972.2,275.2,256.9,835.1,893.6,673.7,841.1,441.2,432.6,428.5,549.5,290.7,102.7,228.9,631.1
5.000000000000001e-05,337.0,359.5,801.0,200.4,972.1,274.6,257.3,831.3,892.6,674.4,840.7,442.3,432.1,430.6,548.8,291.7,103.7,230.6,630.2
6.000000000000001e-05,336.2,358.3,795.7,201.1,972.0,274.3,257.6,826.6,890.8,675.7,840.4,443.4,431.3,432.7,548.7,293.8,105.0,232.5,628.2
7e-05,335.7,357.0,792.8,201.4,971.5,273.1,258.7,822.6,891.0,676.3,839.3,445.0,430.9,435.2,547.9,295.2,105.9,233.1,627.3
8e-05,334.8,356.4,790.2,201.4,971.4,272.3,258.9,820.1,890.1,677.2,839.1,446.1,430.6,436.2,547.8,296.2,106.5,234.1,626.4
9e-05,334.1,355.1,787.2,201.2,971.3,271.5,259.6,816.5,888.7,678.6,838.4,447.5,430.0,437.6,548.3,297.5,107.3,235.0,625.2
0.00010000000000000002,332.9,354.0,783.7,201.9,971.4,271.7,259.8,811.9,887.7,679.6,838.2,448.9,428.4,440.0,548.6,299.1,108.5,235.7,623.5
0.00011,332.8,351.9,780.4,201.9,970.5,271.1,260.6,809.0,885.8,680.4,837.4,449.8,428.1,441.7,549.3,300.8,108.9,236.9,622.7
0.00012000000000000002,331.8,350.5,776.6,202.7,970.2,270.3,261.0,805.4,884.7,681.4,837.0,451.2,427.5,443.8,549.2,302.9,109.4,238.1,620.9
0.00013,331.2,349.0,774.1,202.4,970.0,270.3,261.5,801.5,883.4,682.8,836.5,452.3,426.4,446.0,549.6,304.2,109.7,239.0,619.8
0.00014,330.5,347.6,771.0,203.1,970.1,269.4,262.2,799.1,881.4,683.7,835.8,453.7,425.9,447.3,550.2,305.7,109.9,240.4,618.2
0.00015,330.0,346.5,767.7,203.7,969.5,268.8,262.9,796.1,880.6,684.3,835.1,454.9,425.3,449.0,550.2,307.5,110.6,241.2,617.0
0.00016,329.4,345.7,764.7,204.2,969.4,268.7,263.3,792.6,880.0,685.1,834.7,455.9,424.4,450.9,550.0,308.9,111.4,242.0,615.7
0.00017,328.3,345.4,761.8,204.9,969.2,267.8,263.8,789.5,880.1,685.7,834.2,457.5,423.7,452.4,549.5,310.4,112.4,242.4,614.4
0.00018,327.3,344.6,759.0,204.8,968.1,267.6,263.9,786.5,879.6,686.3,834.1,458.6,422.8,454.1,549.5,312.0,113.1,242.9,613.9
0.00019000000000000004,326.9,343.3,756.8,204.5,967.5,267.5,264.2,783.4,878.9,687.4,833.8,459.3,422.2,455.9,549.6,313.4,113.3,243.5,613.1
0.00020000000000000004,326.2,342.0,752.7,205.5,967.6,266.8,264.7,779.3,878.0,688.7,833.3,460.5,421.7,458.0,549.3,315.6,114.0,244.7,610.8
0.00021000000000000006,325.5,341.5,749.9,205.6,967.4,266.1,265.8,775.5,877.7,689.9,832.2,462.3,420.6,460.0,548.9,317.1,114.6,245.4,609.5
0.00022,324.9,339.7,746.9,206.2,967.9,265.3,266.5,771.5,876.5,691.0,831.5,463.6,420.1,461.8,549.4,318.3,115.7,246.1,607.8
0.00023,323.8,338.9,743.5,207.0,966.9,265.3,266.8,767.2,877.0,691.9,831.2,465.0,418.7,464.7,548.7,321.0,116.2,246.3,606.1
0.00024000000000000003,323.6,337.7,739.4,207.9,966.1,264.9,267.7,763.9,876.0,692.7,830.3,466.1,418.0,466.9,548.4,323.5,116.5,247.6,604.4
0.00025000000000000006,323.1,336.0,735.7,208.2,965.2,264.3,268.1,760.1,875.3,693.6,829.9,467.0,417.7,468.9,548.4,325.6,117.4,248.3,603.2
0.00026,322.6,334.9,732.4,208.7,964.5,263.9,269.1,756.9,874.2,694.7,828.9,468.5,416.6,470.9,548.6,327.9,117.5,249.2,601.6
0.00026999999999999995,321.9,333.8,729.0,208.9,964.1,263.5,269.5,753.7,872.8,696.1,828.5,469.6,415.9,472.6,548.7,329.9,117.6,250.5,600.0
0.00028,320.8,333.1,725.4,209.0,963.4,263.3,269.6,749.7,872.3,697.4,828.4,470.8,414.9,474.8,548.2,332.0,118.1,251.5,598.6
0.00028999999999999995,320.2,331.5,722.8,209.5,963.0,262.4,270.3,747.6,870.7,697.9,827.7,472.1,414.5,476.2,548.8,333.4,118.3,252.5,597.6
0.0003,319.9,330.8,719.5,210.0,962.8,262.4,270.6,744.5,869.9,698.5,827.4,472.7,413.9,477.7,548.6,334.7,119.3,253.5,596.5
0.00031,318.7,329.7,715.7,210.7,961.5,260.6,271.1,742.1,869.5,698.9,826.9,474.4,414.0,478.9,548.4,337.1,120.1,254.1,595.4
0.00032,317.8,329.2,712.5,210.7,961.7,259.2,272.3,738.0,869.0,700.3,825.7,476.5,413.3,480.1,548.4,338.3,121.6,254.6,594.0
0.00033000000000000005,317.2,328.5,709.4,210.6,961.7,259.5,272.7,733.5,868.3,701.2,825.3,477.5,412.0,482.9,547.6,339.1,122.4,256.1,593.2
0.00034,316.8,327.4,706.8,210.2,961.2,258.6,273.3,730.8,867.3,702.5,824.7,478.5,411.9,484.1,547.6,340.5,122.6,257.1,592.3
0.00035000000000000005,316.1,327.0,704.6,210.0,960.9,258.3,274.0,727.6,866.9,703.3,824.0,479.9,410.8,486.4,546.8,341.4,122.7,258.3,591.7
0.00036,315.4,325.8,701.0,210.7,960.8,257.7,274.5,723.8,866.1,703.9,823.5,481.1,410.2,488.3,546.7,342.8,124.0,259.2,590.4
0.00037000000000000005,314.9,325.3,698.5,210.5,959.9,257.1,275.1,721.8,865.3,704.8,822.9,482.2,409.7,489.3,546.7,344.4,124.1,260.0,589.7
0.0003800000000000001,314.3,323.8,694.7,210.6,959.3,256.8,275.2,718.4,863.7,705.9,822.8,482.9,409.3,491.2,546.7,346.2,124.5,261.6,588.5
0.0003900000000000001,314.0,322.4,691.7,210.8,959.2,256.7,275.3,715.3,862.4,706.9,822.7,483.3,409.0,492.8,546.8,347.5,125.0,262.8,587.3
0.0004000000000000001,313.2,322.4,688.6,210.5,958.7,256.3,275.8,711.6,862.3,708.2,822.2,484.6,408.1,494.8,545.7,349.0,125.4,264.0,586.3
0.0004100000000000001,312.0,321.7,685.4,210.7,958.7,255.0,276.2,708.8,861.1,709.0,821.8,486.2,407.8,496.2,545.3,350.0,126.0,265.6,585.3
0.0004200000000000001,311.0,321.0,682.6,211.1,957.4,254.5,276.6,705.6,861.6,709.6,821.4,487.6,406.9,498.1,545.0,352.3,126.7,265.4,584.3
0.00042999999999999994,310.7,319.6,680.1,211.7,957.5,254.2,277.2,702.3,860.9,710.6,820.8,488.5,406.3,500.2,544.9,353.8,126.9,266.2,582.7
