Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L1,U0L4,U0L3,U1L0,U1L4,U2L1,U2L2,U3L0,U3L2
0.0,15.0,641.0,433.0,193.0,327.0,503.0,627.0,976.0,225.0,765.0,828.0,245.0,676.0,201.0,533.0,205.0,395.0,180.0,40.0
6.90533805287118e-06,15.193173322071447,640.2920201468255,432.8311323189457,192.5917166139799,327.07519945542975,502.3496890217687,626.7333061567342,975.9914507508392,224.75839701527516,765.6700451556345,828.5876753837848,244.94020248629215,675.2783521706949,201.34819434258716,533.2828804467483,205.04098074006674,395.0751028168683,179.57053585878597,40.15354191261497
1.6792164416417778e-05,15.468218979552637,639.2805567249113,432.58966426706064,192.00880649242862,327.18200374136427,501.4209151025587,626.3531047350467,975.9781327654417,224.41309011522404,766.6272079000572,829.4271420231827,244.8547239651831,674.2484511609299,201.84541477279092,533.6871916862307,205.0993857338631,395.182625886167,178.95781736346188,40.37180451565729
2.8417004686388202e-05,15.789319912873195,638.0945860187052,432.3062155998124,191.32591173478886,327.306290112602,500.33235064443016,625.9085260931037,975.9608651307403,224.0080012779971,767.7493500879502,830.4112583062603,244.75442520138438,673.0424935930707,202.428073542716,534.1615145408118,205.16765280550598,395.3090402422178,178.2406465012169,40.62607987105682
4.0041844956358616e-05,16.107958015004915,636.9121658188777,432.023270646846,190.64569245017526,327.4291886875698,499.2475296664805,625.4665872091789,975.9418771474903,223.6039042098893,768.8679587544646,831.3922320558066,244.6543479138323,671.8418990843803,203.00861503501253,534.6346923735447,205.2354839723484,395.43544298864373,177.52697684465832,40.877826825803425
5.151183489360406e-05,16.419955998455688,635.7489610043314,431.7445870611396,189.9771451285017,327.54909998895334,498.18081077615983,625.0331045202192,975.9214743601067,223.20615953374556,769.9682164927033,832.3570732771933,244.55581949143215,670.6625222346457,203.57935863409423,535.1004484534324,205.30198619307376,395.5601500919478,176.82622491179688,41.12376035156221
6.298182483084948e-05,16.72959222134014,634.5891829110317,431.4663912163804,189.31118023514526,327.6676799732149,497.1177018424952,624.6021562574238,975.899433029994,222.8093754645768,771.065059711324,833.3188841603859,244.45750412190966,669.488304494367,204.1480616392392,535.5650967858426,205.3680676866184,395.68484490903467,176.12884128896854,41.367268146499065
7.445181476809491e-05,17.036884287245435,633.4328168515985,431.1886818055291,188.64778679901784,327.78493833662566,496.0581859124834,624.1737249942598,975.8757709177112,222.41354956316903,772.1585009869071,834.2776789873244,244.3594005515781,668.3192153992715,204.71473421035182,536.0286408142543,205.43373024737946,395.8095269582858,175.4348062009251,41.608367774386146
8.592180470534035e-05,17.34184965366384,632.2798482208765,430.9114575253014,187.9869538983119,327.90088470118417,495.0022461379117,623.7477934291524,975.8505056157344,222.01867939208046,773.2485528409462,835.233471950361,244.26150753897912,667.1552247071626,205.27938644364025,536.4910839692823,205.49897566033815,395.934195762651,174.7441000097808,41.84707667125959
9.96865541152152e-05,17.70478120135337,630.9006738634134,430.5794085817715,187.1972754346554,328.03830948855966,493.7397456636864,623.2399229797874,975.8180937098624,221.54606721366832,774.5522305657367,836.3765440142787,244.1443056547942,665.7650468089638,205.95435365969632,537.0445979913594,205.5767263049258,396.0837884548183,173.91957379465825,42.130411523194546
0.00011345130352509004,18.064416501445745,629.5263464874494,430.2480541933856,186.41125019775168,328.17387489519484,492.48234257359354,622.7355983147431,975.7834278421174,221.07482372521548,775.8510663767235,837.5153374278419,244.02740313627442,664.3821167316105,206.62644293270387,537.5965373844755,205.65388179783216,396.23336058400713,173.0997802008686,42.410357932634895
0.0001272160529349649,18.42078490643986,628.1568413138082,429.9173921289689,185.62885959171695,328.30759713149473,491.23000833799966,622.2347902380487,975.7465374760208,220.60494472466272,777.1450816039184,838.6498762161552,243.91079790646526,663.0063834539254,207.2956713538146,538.1469080049593,205.7304451709554,396.38291135139525,172.28468606222685,42.6869453124147
0.00014098080234483976,18.773915478174576,626.7921337287528,429.5874201650773,184.8500851209166,328.4394922595579,489.9827146372258,621.7374698039762,975.7074517414923,220.13642601442302,778.4342974655887,839.7801842249187,243.79448791246898,661.6377963979979,207.9620558863837,538.695715682917,205.80641943723887,396.53243996724467,171.47425848743273,42.96020281965304
0.00015927204426870105,19.23821120674372,624.9860280951183,429.15000202448806,183.8207770522846,328.611960809462,488.3330036969068,621.0819545209029,975.652165208524,219.51593410189014,780.1400776913134,841.275684455412,243.6403831103425,659.8301256104128,208.8432072042756,539.4225885162539,205.90647118009323,396.73110496092835,170.4044892726941,43.31821729709624
0.00017756328619256232,19.696906970330808,623.1882941256935,428.71379339641805,182.79777911481392,328.7812680132202,486.69207848982467,620.432480538688,975.5931195155424,218.89782700432966,781.837469521923,842.7638106580597,243.48679137001344,658.0348689212673,209.71940556648343,540.1467252472737,206.0054949175729,396.9297276537637,169.3428270751148,43.67046990104929
0.00019585452811642358,20.15006863199529,621.3988753971164,428.27878912634316,181.78104872601241,328.94745036179717,485.05987425241324,619.7889819620749,975.530380344651,218.28209491017682,783.5265218432413,844.2446173443698,243.3337080675146,656.2519112072545,210.5906897496324,540.8681393437774,206.10349756660804,397.12830626563203,168.28919693195039,44.017026979114284
