0 -> L3,0 -> U0L2
0.00021006813966743582,2.911311423768751e-05
0.00029123388092914913,2.7743916525041413e-05
0.00033654433010625774,3.182456481161393e-05
0.00047333983055130956,3.5074664915660986e-05
