Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L2,U0L4,U1L2,U1L1,U2L2,U2L1,U3L4
0.0,5.0,469.0,527.0,665.0,143.0,247.0,5.0,557.0,624.0,247.0,575.0,617.0,719.0,620.0,138.0,633.0,692.0
6.041011813784252e-06,4.995954232000932,468.9717424519234,526.7077172439167,664.4228593339499,142.98854524094008,246.49375740793315,5.2464533453558255,556.9422553412871,623.4272619275437,247.02497482252087,574.9848700426428,617.010500062144,718.8284551696768,620.1744792264761,137.94009800889256,633.312681665543,692.5322100685232
1.896311798510745e-05,4.987318946614447,468.9119841369216,526.0828961912769,663.1917306698098,142.96406074602385,245.41484713156498,5.7703565070370635,556.8187981014197,622.2058674625605,247.0783829529937,574.9528045094081,617.0326650399115,718.4632683305963,620.5452988163103,137.81316373053468,633.9800764105349,693.6673383259148
3.115694782272909e-05,4.9791938983696316,468.8564460947252,525.4937816024415,662.0342312253252,142.94097856541438,244.40168632791267,6.260664499033995,556.7023764202544,621.0579470147912,247.12876284363517,574.922916681936,617.0532140617547,718.1208494439724,620.8922332405923,137.69487086567509,634.6080509565402,694.7343835965912
4.692987005042358e-05,4.968717910798103,468.78582412036917,524.7324693528434,660.5430619718258,142.91115353790502,243.09822016604875,6.889074779029121,556.5518945869195,619.5797302957925,247.19390388703098,574.8847854153482,617.0792706851097,717.681052919684,621.3367286351901,137.54397698173173,635.4177577864282,696.1087435369247
5.481633116427083e-05,4.963494240884217,468.751024305732,524.3521196932442,659.8000335049825,142.89625459095924,242.44946260337937,7.200839743591343,556.4767007551493,618.8434140632788,247.2264633505617,574.8659419281005,617.0920790140741,717.4624699945242,621.5571815488606,137.46941842311514,635.8215210967346,696.7934493739143
6.744752594877029e-05,4.955147727350268,468.6959925877623,523.7433700711548,658.6135078041988,142.8724107802204,241.41450222812423,7.696807688589217,556.3563332958498,617.667964211851,247.27859623857816,574.8360678415903,617.1122899290075,717.1141970380312,621.9077886746577,137.35122550941972,636.466693375105,697.8866772741662
8.007872073326974e-05,4.94682566023061,468.6418226689418,523.1351544688446,657.4313084350711,142.8485900530352,240.38457531191492,8.188661298087236,556.2360460261642,616.4972385607084,247.33071027459243,574.8065681710456,617.1321299303341,716.7681479924338,622.255363857294,137.23452467728015,637.110017482721,698.9757180805501
9.27099155177692e-05,4.938528011919975,468.58850786919237,522.5274781916262,656.2534110609931,142.82479234557562,239.35965209901286,8.676432231935628,556.1158387655646,615.3312097111183,247.3828054906314,574.7774399539842,617.1516018746922,716.4243090881831,622.5999272822502,137.11930129093477,637.7515021014549,700.0605955667556
0.00010534111030226864,4.930254754404549,468.53604156149765,521.920346469991,655.0797915282168,142.80101759428612,238.3397030564932,9.1601518819936,555.9957113341513,614.1698504693144,247.43488191857213,574.7486802497496,617.1707085981442,716.082666660386,622.9414989791917,137.00554085297952,638.3911558528417,701.1413333268233
