Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U1L1,U0L4,U0L2,U1L4,U1L2,U2L0,U2L3,U3L4,U3L2
0.0,697.0,846.0,570.0,719.0,874.0,946.0,240.0,440.0,831.0,416.0,770.0,287.0,752.0,466.0,646.0,913.0,666.0,335.0
8.260659985070164e-06,694.8459514062287,847.3039951335526,568.7078279033502,716.9665833711964,872.029901218696,944.6246304991954,240.55121292770463,440.58766243695663,829.0309507317753,417.24932498037793,772.2597216996617,286.80011914196507,748.9223433322721,466.469227951254,647.8722878928902,912.3630078626868,668.763562733498,334.17265983652464
2.0026980386878025e-05,691.8011677441949,849.1293335075231,566.8753364656927,714.0960607937984,869.2363479872067,942.67726504326,241.32993478002044,441.4203944225033,826.2379562782193,419.0180831515037,775.4566970197877,286.51444923610353,744.5791670298157,467.1397753317136,650.5271280182417,911.4600130340519,672.6695876306428,332.9994038884763
3.418212102897596e-05,688.1741950757564,851.2761764362468,564.6832573292047,710.6823852608661,865.8951398566287,940.3525150727406,242.2568530148929,442.4155129367446,822.8959932210672,421.1293944721064,779.2693112938766,286.16932363633265,739.4164852398058,467.9497737289315,653.7023992401779,910.3803697807028,677.3220076924009,331.59599753195863
4.665502774322174e-05,685.0103513886668,853.1242755321683,562.7628666811742,707.7096671790663,862.9685097303824,938.3200942068274,243.06473964381019,443.28638077499085,819.9674364250642,422.97502129596336,782.598990989371,285.86393533395307,734.9227756706758,468.6664186340272,656.4836550013321,909.435025869621,681.3799553207488,330.36662143492293
5.9127934457467506e-05,681.8761324689846,854.9322855486366,560.8528595331215,704.7694272092433,860.0581339628365,936.3025038530438,243.86439581590597,444.15169059831726,817.0539805298828,424.8070015169972,785.901110109818,285.5573885598767,730.4801257344485,469.38570262769014,659.2494388779212,908.495244039953,685.3995480926077,329.1439975151317
7.55779125365142e-05,677.7871517257568,857.2566978493663,558.349572776662,700.9404472368085,856.2443957425822,933.6639430334641,244.9065754346349,445.2844943865909,813.2344609913217,427.20255677948194,790.2146046780025,285.1513877148548,724.6976152383786,470.33823468740366,662.8736672176638,907.264229773696,690.6430940387519,327.54179829487185
9.20278906155609e-05,673.7480620648605,859.5142212152855,555.8640189685392,697.1658700364617,852.4583991320419,931.0504101300214,245.93475414799462,446.407826944588,809.4407819305012,429.5750897974495,794.4816126272128,284.74351765985733,719.0006962734076,471.2950368261492,666.4714903954699,906.0426966884472,695.8221123235002,325.95120468712435
0.00010206998723021056,671.3064870701508,860.8601420276901,554.3553197752908,694.8878834053207,850.1606996616921,929.467067503084,246.555611756842,447.08897061097167,807.1374827458635,431.0122842345848,797.0639529045462,284.4936437127701,715.5642566542357,471.8811524876661,668.6549680996352,905.3016108465877,698.9525047231238,324.9858777091469
0.00011211208384486016,668.8829673593558,862.1820625625109,552.8531195952853,692.6294890867898,847.8731614615981,927.8927997074568,247.17135679914773,447.76665005412696,804.8436705816127,432.4411336270293,799.6294457034927,284.2431208478248,712.1586619351629,472.4687548755023,670.828774388452,904.5639938888492,702.0595654857906,324.0248280622818
