Time,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L0,U0L3,U0L2,U1L3,U1L1,U2L0,U2L1,U3L0
0.0,880.0,721.0,617.0,858.0,978.0,617.0,618.0,515.0,232.0,867.0,974.0,71.0,955.0,338.0,469.0,584.0,65.0,251.0
1e-05,875.6,719.9,614.0,856.2,972.4,615.5,618.3,511.5,232.0,868.0,975.6,74.1,954.7,337.4,470.7,587.2,64.8,251.8
2e-05,871.7,719.0,610.9,853.8,966.6,613.3,618.6,508.9,232.0,869.6,977.7,76.2,954.4,336.3,472.7,590.1,65.0,252.6
3.0000000000000004e-05,867.5,717.8,607.3,852.3,961.5,611.3,618.5,505.6,232.0,870.8,979.2,78.8,954.5,335.8,474.4,593.4,65.3,252.9
4e-05,864.1,716.9,604.9,849.8,956.6,609.1,619.6,502.4,232.0,872.2,980.8,81.7,953.4,334.7,476.4,595.6,65.5,254.0
5.000000000000001e-05,860.3,716.7,601.6,847.7,951.2,607.5,619.9,499.7,232.0,873.4,982.2,84.4,953.1,333.5,477.8,598.7,65.7,254.9
6.000000000000001e-05,858.8,716.1,599.2,845.4,948.3,605.7,620.8,496.7,232.0,875.2,982.7,86.3,952.2,332.8,479.1,600.6,66.2,255.4
7e-05,854.0,716.2,596.3,845.0,943.9,604.4,621.6,493.6,232.0,876.4,985.2,89.4,951.4,331.6,480.2,603.3,66.4,254.6
8e-05,851.5,715.0,593.2,842.6,939.2,602.0,621.5,491.6,232.0,877.6,985.9,91.1,951.5,330.7,482.3,606.1,66.7,255.8
9e-05,847.3,714.9,590.6,840.0,933.7,600.4,622.6,488.1,232.0,879.6,988.5,93.8,950.4,329.5,483.6,608.4,67.0,256.4
0.00010000000000000002,843.3,714.1,588.3,837.8,928.6,598.9,623.3,484.7,232.0,881.2,990.7,96.3,949.7,328.8,485.1,610.7,67.0,257.0
0.00011,839.9,712.9,585.8,835.5,923.5,596.9,624.6,481.1,232.0,882.8,992.8,98.9,948.4,328.2,486.9,613.0,67.2,257.7
0.00012000000000000002,836.0,711.7,583.9,832.0,918.0,594.9,625.3,477.4,232.0,884.5,995.0,101.3,947.7,327.8,488.5,614.5,67.6,259.5
0.00013,833.0,711.2,581.3,829.8,913.8,593.5,626.0,474.0,232.0,886.2,996.4,103.6,947.0,327.2,489.6,616.8,67.9,260.0
0.00014,827.7,709.9,578.5,827.0,908.3,591.8,625.8,469.2,232.0,888.3,998.8,106.3,947.2,327.2,490.9,619.2,68.3,260.7
0.00015,824.5,708.8,575.3,824.7,903.7,589.8,626.0,465.8,232.0,889.5,999.8,108.7,947.0,327.0,492.2,621.7,69.0,261.8
0.00016,821.1,708.9,571.6,822.5,899.2,588.5,627.1,461.3,232.0,892.1,1001.4,111.6,945.9,326.0,493.1,625.0,69.4,261.4
0.00017,818.4,708.1,568.7,819.9,893.9,586.5,627.4,459.3,232.0,893.2,1002.4,113.6,945.6,324.9,495.0,627.8,69.5,262.9
0.00018,814.1,707.3,566.2,817.0,888.4,584.9,628.3,455.0,232.0,895.2,1004.7,116.5,944.7,324.3,496.4,630.1,69.7,263.8
0.00019000000000000004,810.6,706.8,563.5,815.0,883.3,583.4,629.7,451.5,232.0,897.0,1006.9,119.2,943.3,323.3,497.9,632.8,69.7,264.0
0.00020000000000000004,805.7,705.5,561.6,812.7,878.8,581.0,630.0,447.7,232.0,898.9,1009.6,121.7,943.0,322.7,499.8,634.2,70.2,264.4
0.00021000000000000006,802.4,704.3,558.9,811.3,875.1,579.2,630.5,444.1,232.0,900.1,1010.5,124.6,942.5,322.2,501.5,636.8,70.3,264.6
0.00022,799.4,704.5,555.8,808.8,869.5,577.4,632.1,441.5,232.0,901.9,1012.6,127.1,940.9,320.5,503.0,639.6,70.6,265.3
0.00023,796.9,703.5,552.8,807.7,865.5,575.6,633.2,438.6,232.0,902.8,1013.9,129.4,939.8,320.2,504.3,642.1,71.1,265.5
0.00024000000000000003,793.7,702.4,550.5,806.2,859.9,574.2,634.4,436.3,232.0,903.5,1016.4,131.3,938.6,319.9,505.7,644.4,71.1,266.3
0.00025000000000000006,791.0,701.8,548.1,804.5,855.7,572.0,635.0,434.7,232.0,904.7,1018.1,132.9,938.0,318.7,507.5,646.4,71.5,266.8
0.00026,788.1,701.5,546.0,800.9,850.4,570.2,636.4,431.5,232.0,906.8,1019.9,135.4,936.6,317.3,509.2,648.4,71.6,268.3
0.00026999999999999995,785.3,701.2,544.4,797.9,845.9,569.0,637.2,428.7,232.0,908.8,1021.7,137.2,935.8,316.3,510.5,650.1,71.5,269.3
0.00028,782.4,700.1,541.6,796.2,841.0,567.5,637.2,426.6,232.0,910.0,1023.2,138.6,935.8,315.8,512.1,653.0,71.4,269.8
0.00028999999999999995,778.9,699.1,539.0,794.6,836.3,565.7,637.6,424.0,232.0,911.1,1025.2,140.5,935.4,315.4,513.5,655.2,71.8,270.3
0.0003,775.5,698.2,536.2,792.4,832.1,563.6,638.3,420.3,232.0,913.3,1026.9,142.9,934.7,314.5,515.3,657.7,72.1,270.3
0.00031,772.3,697.4,533.1,791.2,827.5,561.6,638.6,418.3,232.0,914.5,1028.8,144.5,934.4,313.7,516.9,660.4,72.5,270.3
0.00032,769.3,696.4,531.3,789.1,824.0,559.9,639.4,414.8,232.0,916.1,1030.3,146.8,933.6,313.3,518.3,661.9,72.8,270.8
0.00033000000000000005,766.0,695.3,529.2,787.0,819.0,558.2,640.0,412.3,232.0,917.3,1032.2,148.8,933.0,312.6,520.1,664.1,72.7,271.7
0.00034,762.5,694.1,526.5,785.6,814.5,556.7,640.0,409.5,232.0,918.3,1033.2,151.3,933.0,311.9,522.0,667.2,72.3,272.1
0.00035000000000000005,759.8,693.8,524.3,782.1,810.9,554.8,639.8,406.5,232.0,920.3,1033.3,153.7,933.2,310.5,523.7,669.2,72.5,273.6
0.00036,756.6,693.1,522.2,781.1,807.0,553.9,640.2,403.9,232.0,920.7,1034.6,156.0,932.8,310.4,524.5,671.2,72.6,274.2
0.00037000000000000005,753.6,692.7,519.7,779.3,802.5,551.8,641.2,401.8,232.0,922.1,1036.9,157.7,931.8,309.4,525.9,673.0,73.3,274.6
0.0003800000000000001,750.2,691.5,518.3,776.9,798.6,550.1,641.9,398.3,232.0,923.7,1038.3,160.4,931.1,308.6,527.9,674.7,73.0,275.4
0.0003900000000000001,747.1,691.2,515.8,775.0,794.5,548.5,642.8,395.3,232.0,925.2,1040.1,162.6,930.2,307.9,528.9,676.6,73.6,275.8
0.0004000000000000001,743.9,690.1,513.5,772.8,788.7,546.9,644.1,392.6,232.0,926.4,1042.6,164.6,928.9,307.4,530.5,678.9,73.6,276.8
0.0004100000000000001,741.0,689.6,511.8,771.0,783.8,546.1,644.7,390.8,232.0,927.3,1044.9,165.8,928.3,307.1,531.3,680.6,73.6,277.7
0.0004200000000000001,738.5,687.5,509.9,769.6,780.7,543.7,644.9,388.2,232.0,928.0,1045.7,167.7,928.1,307.1,533.4,682.2,73.9,278.4
0.00042999999999999994,736.3,686.6,508.2,767.4,777.6,542.4,645.3,385.2,232.0,929.5,1046.6,169.4,927.7,306.9,534.5,683.7,74.1,279.1
0.00044,733.1,687.1,506.0,764.8,773.2,541.3,645.8,382.7,232.0,931.2,1047.8,171.9,927.2,305.2,535.7,686.0,74.0,280.0
0.00045,730.7,686.1,503.9,763.5,770.2,539.5,645.8,380.7,232.0,931.9,1048.6,173.5,927.2,304.9,537.0,687.6,74.5,280.6
0.00046,727.8,685.7,501.6,761.9,766.6,538.1,646.7,377.6,232.0,933.5,1050.4,175.5,926.3,304.4,537.9,689.4,75.0,280.6
0.00047000000000000004,725.8,684.6,499.5,760.1,763.4,536.3,646.7,375.6,232.0,934.9,1051.1,176.8,926.3,303.7,539.7,691.5,75.0,281.0
0.00048000000000000007,723.1,683.7,497.8,758.6,761.0,534.8,646.6,372.8,232.0,936.3,1051.7,178.8,926.4,303.1,541.2,693.2,75.0,281.1
0.0004900000000000001,720.4,683.6,495.8,756.4,756.5,533.7,647.0,371.0,232.0,937.7,1053.2,180.4,926.0,301.9,542.5,695.4,74.8,281.9
0.0005000000000000001,718.2,682.5,493.3,755.1,753.7,531.7,647.7,368.0,232.0,939.0,1054.1,182.4,925.3,301.6,543.9,697.3,75.4,281.9
0.00051,715.6,681.7,491.2,752.8,749.3,530.7,648.4,364.9,232.0,940.4,1055.3,184.5,924.6,301.2,545.1,699.6,75.2,282.8
0.00052,713.6,680.9,489.2,751.6,747.0,529.0,648.2,363.1,232.0,941.4,1055.7,185.9,924.8,300.6,546.5,701.3,75.5,283.0
0.0005300000000000001,711.0,680.3,486.7,750.5,743.8,527.2,649.0,360.5,232.0,942.7,1056.8,188.2,924.0,299.6,548.1,703.6,75.7,282.8
0.0005399999999999999,709.3,679.3,484.0,748.2,739.0,525.6,649.9,358.3,232.0,944.0,1058.0,189.6,923.1,299.1,549.6,706.2,75.8,283.8
