Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U0L1,U0L2,U0L3,U0L4,U1L0,U2L0,U3L0,U0L0,U1L1,U1L2,U1L3,U1L4,U2L1,U2L2,U2L3,U2L4,U3L1,U3L2,U3L3,U3L4
0.0,44.0,646.0,152.0,501.0,727.0,178.0,807.0,549.0,270.0,697.0,430.0,151.0,696.0,233.0,713.0,920.0,169.0,477.0,866.0,820.0,195.0,914.0,96.0,590.0,951.0,947.0,838.0,460.0,156.0
9.034055556325174e-06,43.715661693798246,643.8123704624546,151.6020473691765,499.33688192187304,719.0466675585096,179.89798937840473,807.1110957008095,549.6985995569881,270.71260762216014,697.1878873911422,430.3348701576239,151.26573044032048,696.1531467658339,236.04793283538208,715.6459446415947,922.9167506236557,168.34270054814448,476.665387136687,865.8080497089355,819.633094286021,195.03316112554768,913.0996206819652,96.06533727188713,589.5068001707043,950.0802451739012,946.1491109997853,837.6806429904076,459.89577201780577,156.02083619819268
1.97135487357622e-05,43.382306830144216,641.2409586250709,151.13339877020854,497.3817452902641,709.7723463018808,182.10401490802826,807.2243116166452,550.5009224096355,271.5368107216757,697.4090960206016,430.72855151849024,151.57823715276697,696.3333064708272,239.60502449619347,718.7334945044955,926.3206309672964,167.56849545391302,476.2783997956788,865.5906781403777,819.210096817401,195.0748324257393,912.0496739033803,96.14331807084268,588.9325333507303,949.0075711644373,945.1588057446874,837.3131315533975,459.7782025705367,156.04747242135016
3.090229469501601e-05,43.03623532773892,638.5638306998823,150.64446988668467,495.34593846727125,700.2016371558561,184.37224661448585,807.3223207982,551.3147020372844,272.3795621986284,697.6398037847757,431.13848247283363,151.90376544940173,696.5210353080229,243.27914674134948,721.9221665408638,929.8363692038428,166.76066738456288,475.88273111578224,865.3738103490886,818.7791711427451,195.12129474648182,910.9661511667874,96.22585813978621,588.3408965860233,947.900441634394,944.1390522262303,836.939513974851,459.6614527159629,156.07765545933916
3.981074655164707e-05,42.76299039762906,636.4445720966987,150.256692381598,493.73414998494917,692.6864400630368,186.1473075077655,807.3855971670837,551.9433982938015,273.03565464430335,697.8227228300967,431.4630308404126,152.16157889055788,696.6697582796522,246.16660214521232,724.4277787475612,932.599256803079,166.11990552760372,475.5747162908965,865.2089381073964,818.4448599654386,195.1602918065149,910.1153238350496,96.2921751414713,587.8770425152883,947.0309667080174,943.3399100935783,836.6502403660402,459.5731047872245,156.10331483731403
5.016848629207331e-05,42.447819200747645,633.9940947385911,149.8075008054947,491.8702234686238,684.0637369771214,188.17730683337209,807.4430623358655,552.6533464165343,273.7821765963564,698.0345400257262,431.8383401928809,152.45981164961427,696.8418463466372,249.48225527262088,727.3045965782209,935.7717642029172,165.3776259071851,475.2242655684529,865.0257661180332,818.0657784338983,195.20781518430448,909.1390976362164,96.36993080332684,587.345625339202,946.0332227884553,942.4247654351483,836.3228773909168,459.47541856795004,156.13492178936286
6.203117169622946e-05,42.09014992751553,631.2053275143828,149.29524264822857,489.7486782100407,674.3377411200843,190.45835153044877,807.4880577942198,553.4392104140571,274.6160262462206,698.2759943156219,432.2655005907382,152.79937107245604,697.0378439354325,253.22564568462448,730.5520621762414,939.35340543929,164.53111953758554,474.832839960128,864.8270154612237,817.6440830309798,195.26505782783573,908.0379464775333,96.45981905204849,586.7472558367974,944.9076416005813,941.3948374217332,835.9595784666928,459.37005542005534,156.17340900555138
7.53988027641155e-05,41.69126056386515,628.0852679337887,148.72079787582118,487.374721324972,663.5656441798094,192.97373471821643,807.5127730317978,554.2906938965479,275.52918826440185,698.5466190334324,432.7434417572084,153.17945236881891,697.2573098254837,257.3760721551891,734.1520380950168,943.3243225289386,163.58189138681968,474.4042056607855,864.6168528601644,817.1844979451198,195.33306634693216,906.8183438600688,96.56214586244772,586.0858543060767,943.6607808510972,940.2570599045315,835.5647516824855,459.25947203718766,156.2196287194029
9.005530851847543e-05,41.25889038104663,624.6914884149503,148.09435791536478,484.7920407972037,651.9788299359564,195.6661233791336,807.5090857410422,555.1838011378595,276.49892106175264,698.8415524703895,433.2633373575669,153.59308165958558,697.4962400906347,261.84569098037844,738.0281530776663,947.6004200943887,162.54686810423075,473.94903858466836,864.4028128516746,816.6991545317771,195.41177032717792,905.50648778408,96.6755549407805,585.3760345879621,942.3193649345484,939.0367538008777,835.1491675372447,459.1478929126153,156.2736725405791
0.00010600068895930927,40.794310170473935,621.0310898291519,147.4168334973374,482.0059257511439,639.6329925259671,198.51936286912687,807.4695997588782,556.10867087978,277.5175140837754,699.160297041947,433.82408232249884,154.0394227554987,697.7541734896615,266.6142810043566,742.1626996385509,952.1623033467453,161.42767898274712,473.47095604458167,864.1888787842073,816.1925941296388,195.50214805318058,904.1086880396324,96.80032559890972,584.6216093745365,940.8897888120833,937.7406442365204,834.7170646030444,459.03766146303667,156.33633901904543
0.00012258520066179272,40.317415668982136,617.2587161387664,146.71654889987826,479.1339976404502,627.072633239198,201.40525416378142,807.3905741615683,557.0204004025061,278.5377942573375,699.4894630676519,434.40195983063853,154.4996280608957,698.0202337310843,271.47244370933646,746.3739975290965,956.8096151676754,160.27125889048514,472.9920937805555,863.9866774335292,815.6887936525151,195.60121497043664,902.6866004846328,96.93156786731838,583.8561527610166,939.4350688078987,936.4265286357092,834.2891641186757,458.9349772486421,156.40564597371124
0.00013980884362592582,39.82881987837756,613.3779659846539,145.9939880342036,476.1789433444821,614.3230419363761,204.31661107091384,807.2689258709391,557.9147286940945,279.5563844372538,699.828768030515,434.9963859886989,154.97324923305825,698.2941700376239,276.41091648752644,750.6539475968109,961.5334749282679,159.07856035591183,472.5140290963346,863.7979200084752,815.1897377993538,195.70936183435012,901.2430979070384,97.06938394614559,583.0813894327963,937.9581204897803,935.0974256159154,833.8673196466244,458.84084023975146,156.48191500385056
0.0001570207294597152,39.34722240811959,609.5370182905816,145.27667963903215,473.25357844059937,601.8743878618817,207.14117091124461,807.1084800723793,558.75664484668,280.5337867476748,700.1652454399899,435.5846308294303,155.44217837539685,698.5655103869963,281.2399398655755,754.8380802950833,966.1523656937808,157.89516036260875,472.0552912751783,863.6302176967905,814.7148725816106,195.822583032297,899.833686978641,97.20857733971191,582.3271619692455,936.5157322480992,933.8045287097916,833.4680215771518,458.75908090419165,156.56233345423504
0.00017422085816316086,38.87248106922583,605.7352899931984,144.56457731035422,470.357476766116,589.7183866268728,209.88152508727225,806.9106863581943,559.5478904493621,281.47130517451086,700.4988976270025,436.16675492135903,155.9064530249719,698.8342710676517,285.96242037412657,758.9289559400652,970.6690795422438,156.72108437459534,471.6152600594541,863.4828540903842,814.2634243503226,195.94066541167146,898.4574387679044,97.34907511376801,581.5928947678781,935.1069676389862,932.5467933730824,833.0905490917662,458.6892693672519,156.64673064697857
0.0001828209225148837,38.637518294251144,603.8479886015243,144.21028259421743,468.91953308240517,583.7445709663825,211.2215926450898,806.7981626900038,559.9252296632453,281.92573361288913,700.6647501446014,436.45568833661986,156.13697462302574,698.9677574991317,288.2857746676118,760.9412260302918,972.891101254796,156.13725032830828,471.4019633844399,863.4165495513777,814.0461372008008,196.00149664196502,897.7811239148593,97.41982745760305,581.232888183685,934.4145568928709,931.9304806256604,832.9096875698713,458.6586989303605,156.69039232818994
0.00019335923532848317,38.35176012347674,601.5475447162477,143.77772606778174,467.16661227533035,576.5173525065687,212.8368595672881,806.6482025693463,560.3713635821775,282.46983006075567,700.8670965913938,436.80781725804235,156.4179886185123,699.1305189120732,291.0989328059244,763.37740491885,975.5814743725588,155.42475421925187,471.14657035179914,863.3418545706203,813.7873832682503,196.0776191497752,896.9629221565892,97.50696751189692,580.798101344243,933.5767776023376,931.1864569009216,832.6950688308319,458.6250876723016,156.74518761716948
0.0002038975481420827,38.068354648072535,599.2604423831492,143.34691011180928,465.4236374376909,569.3909600369293,214.42307339899315,806.4852154622072,560.7999292913732,283.0001295926065,701.0684680076191,437.15783878007363,156.69739928981556,699.2923913068045,293.8753805216376,765.781452006391,978.2366416467822,154.71548018717712,470.8976423515554,863.2742420229738,813.536749319564,196.15544307863436,896.1561533259094,97.59458027043888,580.3702077742248,932.750590641096,930.454563337256,832.4880293403065,458.59563469487466,156.801375090034
0.00021443586095568212,37.787275115030646,596.9865708006155,142.91782624193982,463.6905276800084,562.3637825127227,215.98073889670346,806.3094857550484,561.2112672536556,283.51688671893925,701.2688643932048,437.5057641244419,156.97521344791184,699.4533775454178,296.6156827088621,768.1538649273084,980.8571457354201,154.0094340903675,470.655058469475,863.2135716543884,813.2940842668289,196.2349265922416,895.3606368321576,97.6826512604567,579.9490954270381,931.9358139691395,929.7345966831332,832.2884282169266,458.5702558587851,156.8589212505016
0.00022497417376928164,37.508495289488565,594.7258203213186,142.49046597384572,461.9672029301487,555.4342387591691,217.5103510402245,806.121292019339,561.6057111512442,284.0203509423872,701.4682858824533,437.8516045136569,157.25143794893773,699.6134805386505,299.3203940301817,770.4951322644201,983.4435194566737,153.30662103999927,470.41870022605735,863.1597059872443,813.0592399862851,196.3160287562217,894.5761954135385,97.77116631213572,579.5346543344724,931.1322688877983,929.0263575657416,832.0961273141481,458.5488687176474,156.91779331824594
0.0002361154911748141,37.21623601370347,592.3498577412122,142.04051700597756,460.155822202313,548.212640508095,219.0975181749486,805.9090775576287,562.0047154563011,284.5384386530548,701.6780584396307,438.2149790793114,157.54174702116302,699.7817874372907,302.1417685736844,772.9370286929643,986.1413495798622,152.56711351844584,470.1754591725924,863.1100088676912,812.8193019622458,196.4034875080875,893.758719241603,97.86521376946078,579.103634123921,930.294764567356,928.2901296580886,831.9006117293327,458.5305092238259,156.98144043670172
