Time ,U0,U1,U2,U3,L0,L1,L2,L3,L4,U3L3,U0L3,U0L2,U0L1,U1L3,U1L2,U1L4,U2L2,U2L0,U2L1,U3L0
0.0,838.0,600.0,171.0,636.0,921.0,294.0,877.0,835.0,126.0,74.0,616.0,599.0,542.0,875.0,586.0,119.0,615.0,399.0,299.0,663.0
8.922771438644448e-06,834.7067161829964,598.7277064839617,172.40553329011826,632.7183007665028,920.8370967409587,292.87470456537966,873.4983376417633,833.4801841944882,125.86793358098923,76.06449315567956,616.6664568280243,601.4018728538905,542.1705738754938,873.7507269977756,588.3237488380869,119.10254797655516,613.746317081655,397.87916727458315,299.9251456525574,664.1566481467462
2.0773621119488283e-05,830.3773962553978,597.0365557027533,174.24794463064788,628.3901778905846,920.619959503206,291.3893925243284,868.8726630093843,831.477005664992,125.69305377747277,78.79287742765018,617.5378512510348,604.5660405549694,542.3924382499454,872.1034647275231,591.4001712993683,119.23835465147259,612.0923462778765,396.4080103455544,301.1496234878747,665.6766752219658
3.367491887566302e-05,825.7214333273756,595.1939254576964,176.2225065277988,623.717596373828,920.38264967522,289.7843135503006,863.8692988315746,829.3158501253903,125.50334950421328,81.74561452999626,618.4690466694358,607.9774362423516,542.6279702531344,870.3255269840822,594.7364848464897,119.38569230592388,610.3060251396198,394.8288267787774,302.4771464830878,667.3106643232068
4.424018521993749e-05,821.9521756620558,593.6838469290591,177.81569433798882,619.9211997132797,920.187654701681,288.4790007701871,859.7968155681262,827.5609290458965,125.3485165564925,84.15023407536573,619.2184233977381,610.7456085532971,542.8162606155831,868.8812743327081,597.4587721736684,119.50596078113348,608.8540878361549,393.5527119314746,303.56006149537916,668.6328388625951
5.6262082288983e-05,817.7103233791347,591.964520217796,179.60280225172176,615.6340623507851,919.9651272094652,287.0036261935757,855.1899680879297,825.5800825924068,125.17290411605994,86.87174956349855,620.0570069950271,613.8677829239815,543.0255474404274,867.2506122943828,600.5455326312383,119.64238548783464,607.2138054766663,392.119151769955,304.7876724201436,670.1200269143728
6.974061008279954e-05,813.0131601549908,590.0357164688628,181.57435265710185,610.8684131947545,919.7149016639552,285.36188920896245,850.0590028279248,823.3791222536826,124.97672652118479,89.90465476095389,620.9797838461044,617.3336549431738,543.2539970031949,865.4382501036827,603.9925932032895,119.79480559962609,605.3895749092412,390.53496634374375,306.1582378359413,671.7657897847554
8.470926737448211e-05,807.8680945994713,587.8924840147588,183.724764730819,605.6260475397779,919.4362160445313,283.55383168039003,844.4026532478897,820.9589534677792,124.75973644423607,93.25032827873908,621.9836087679361,621.1403720832037,543.5001461684532,863.4449078702495,607.8038003377487,119.96341956191051,603.3817475911158,388.8037658448486,307.67321117398524,673.5670527561282
0.00010116805416403074,802.2958959755583,585.5347680013305,186.04261138802482,599.9219787688199,919.128969839192,281.58398622988017,838.2336313442528,818.3264669436581,124.5221997767506,96.9019687290626,623.0626796772889,625.2753460530915,543.7617771087371,861.2763023554526,611.9738765124346,120.14802761535366,601.1956783678536,386.93378600448096,309.3304296222248,675.5159492811509
0.00010939744755880504,799.5426384546662,584.3555759434707,187.18350961443963,597.093323177362,918.9750759047985,280.60613201248395,835.1687686954489,817.0212280860002,124.40384249120713,98.71724327807655,623.5927854281895,627.3231628915793,543.889102447646,860.2009735965703,614.0508655027072,120.24002310550327,600.1110305808047,386.0117729132613,310.1556977376333,676.4781058635913
0.0001201160159218986,795.9889263766611,582.8194692634918,188.65173841623638,593.4322180354712,918.7744058140213,279.3394966791996,831.1963698430742,815.3319864796667,124.25009327589844,101.07113406077788,624.2740390665929,629.970942795873,544.0514986774411,858.8092443968527,616.7480586015115,120.35953843691864,598.7065910029543,384.8236671259795,311.2272700290982,677.7191364371478
0.00013083458428499216,792.471333110199,581.2831780326889,190.10011284650508,589.7970859958606,918.5735185680467,278.0807069661512,827.2459081738882,813.6547732671887,124.09680300997844,103.41327466432895,624.9451033755296,632.5969219194701,544.2100452228244,857.427432094491,619.4361815931459,120.47870907340192,597.3114339190214,383.64986590668985,312.2951095258497,678.9465429676426
0.0001415531526480857,788.9893654271016,579.7467947915737,191.52888933632272,586.1876999583511,918.3724564327174,276.8296908355556,823.3172444392453,811.9893890019928,123.94396880383837,105.74375108451807,625.6062052357987,635.2013165671311,544.3647893324674,856.0554243948284,622.1152512870733,120.59753708784315,595.9254613636613,382.4901898648423,313.35923849280465,680.1604600344709
0.00015227172101117925,785.5425381710897,578.2104102122722,192.93832043289382,582.6038352797352,918.1712605444518,275.5863771313463,819.4102401842165,810.335638441949,123.79158779402769,108.0626485213777,626.2575665032831,637.7843406306321,544.515777657145,854.693110598593,624.7852847757601,120.7160245361378,594.5485767604271,381.3444623358953,314.4196789399005,681.3610206379351
0.00016463591036617548,781.6095445113077,576.4382587982486,194.54043733923518,578.5011497425918,917.939061124256,274.16165288886657,814.9301169826923,808.4421884540469,123.61637094152141,110.72329422481656,626.9971154950247,640.7376681886159,544.6853423149321,853.1335391054073,627.8540473257323,120.85228300510113,592.9714629116577,380.03992953775565,315.63837568944166,682.7294849355601
0.00017700009972117174,777.7219558627818,574.6663569683592,196.11751890304532,574.4317911161779,917.7067965586161,272.7469778068184,810.4784214374359,806.5636780106821,123.4417490368116,113.36877307973494,627.7243165896732,643.6631613723067,544.8500403760913,851.5865566024173,630.9108363072012,120.98809412303505,591.4061712578367,378.75346306752886,316.8522263189223,684.0805507106712
0.00018936428907616803,773.8790662670523,572.8948348729807,197.66993411560162,570.3954265298704,917.4745246190934,271.3422469269485,806.0549449924828,804.6998274371737,123.26771780980701,115.99921195117822,628.4394864317159,646.561136742434,545.0099405368306,850.0520008662635,633.9556793358474,121.12346096502284,589.8525602203008,377.4848048473629,318.0612633995342,685.4144144756326
0.00020172847843116432,770.0801828830611,571.123819614724,199.19804560615555,566.3917272241803,917.242301267962,269.9473567563486,801.6594805177248,802.8503637516417,123.09427303444392,118.61473635568682,629.1429336672112,649.4319067993409,545.16511049454,848.5297122938409,636.9886044734553,121.25838657729643,588.3104904964746,376.2337012647375,319.2655190840957,686.7312701167884
0.00021507227321119584,766.0289085444058,569.2131995684872,200.82037003797345,562.107093944913,916.9917958875642,268.4528741224765,796.9469587784594,800.8702037755615,122.90773953171805,121.42089595926258,629.8893080071767,652.4999570242704,545.3273440259419,846.9003967666887,640.2484871934271,121.40351066839129,586.6590351311264,374.90288283907506,320.55985894735795,688.1335966301381
0.0002284160679912273,762.0272603819212,567.3034663134907,202.4152417918544,557.8597262046227,916.7414759937744,266.9696081025411,792.2665673144163,798.9061642656931,122.72187901546434,124.2099830512425,630.6227466701313,655.537061939751,545.4842283432333,845.2849924338867,643.4945583840412,121.54812811760826,585.0206933645431,373.5919132062596,321.8487060932517,689.516572998087
0.0002417598627712588,758.0744170935858,565.3947680040026,203.98309261827225,553.649226515203,916.4914051636107,265.4974341888269,787.6180513722755,796.9579271671837,122.53668633916672,126.98215017483255,631.3436076817935,658.5435987657362,545.6358447083063,843.6833086374237,646.7268550384604,121.6922426466204,583.3952986907858,372.3004904716676,323.1320993721052,690.8804329236453
0.0002551036575512904,754.1695735860089,563.4872490156117,205.524346341984,549.4752026295346,916.2416447775737,264.03622972743915,783.0011581467908,795.0251825085318,122.35215641280399,129.73754813127582,632.0522394098798,661.5199395173055,545.7822731126712,842.0951579940507,649.9454146799981,121.8358579397574,581.7826874417029,371.02831830255883,324.41007711204486,692.2254067838049
0.0002695236886048911,750.0028397577893,561.4273681612357,207.16048764114709,545.0050858989405,915.9721574151814,262.46936545282347,778.0471537730348,792.9536222150516,122.15348260302116,132.6965007002045,632.8046676817128,664.7028112315783,545.9347699741254,840.3939179249878,653.4081658052637,121.99049939767755,580.0541978686217,369.67484636199225,325.7850847449164,693.6578884478398
0.0002839437196584919,745.8902645784982,559.3692012127647,208.76656897608157,540.5766325997391,915.7031736709132,260.9150203123609,773.1294719120102,790.8994308725368,121.95557059926271,135.6362298496104,633.5436252982644,667.8513040459154,546.0813978751379,838.7080389316395,656.8549678709512,122.14456665980778,578.3402497413479,368.34315603628335,327.1538592640398,695.0688621191448
0.0002983637507120927,741.8308934741408,557.3129159292965,210.34309514586064,536.1893678815075,915.4347627856532,259.3730466002824,768.247801205684,788.8622476483177,121.75841419086821,138.55691910991712,634.2695156801742,670.9658673908236,546.2222528742442,837.037297027819,660.2858702804513,122.2980642365482,576.6406472555125,367.03289445334326,328.5164470807091,696.4586058083388
0.0003127837817656935,737.8237918907156,555.2586753920189,211.89056107912648,531.8428235800374,915.1669913434466,257.8432989565269,763.4018329505998,786.8417214514841,121.56200723984163,141.45874976019584,634.982730613143,674.046944022354,546.3574294144365,835.3814723201733,663.7009230591966,122.45099658982649,574.9551981455154,365.74371566526116,329.8728939539928,697.8273933103552
0.0003279630609227293,733.6611721886017,553.0986573892504,213.48864217347167,527.3109093466127,914.885882209248,256.24605796869776,758.3389484781611,784.7324304174866,121.35606202434386,144.4931910883443,635.7202216241175,677.2545479044509,546.4936905157799,833.6543434492501,667.2787186530467,122.6113753936726,573.1960895799953,364.40906309784447,331.29417604437106,699.2459066294452
0.00034314234007976513,729.5544141747827,550.9412598430032,215.05561422099117,522.823074747568,914.6056240542133,254.66204184280014,753.3149321695333,782.6408313717301,121.15093354806869,147.50714008020853,636.4445186960786,680.4260299100266,546.6238686627859,831.9432579275548,670.8390676497145,122.77113787543608,571.4522388106943,363.09700873300943,332.70875537957824,700.6418071231933
0.0003583216192368009,725.5024968704261,548.786656690245,216.59202043463156,518.3787971420102,914.3262855100634,253.09108918777144,748.3294334678075,780.5665480711258,120.94661490054537,150.50080020184913,637.1560391245081,683.5618830633717,546.7480683529609,830.2479734864484,674.3820305897493,122.93028907543741,569.7234337682697,361.8071729599421,334.11668310778924,702.0153994583426
0.0003735008983938367,721.504421462086,546.6350166829968,218.0983930101496,513.9775615405457,914.0479323380923,251.53304127357052,743.3821050476538,778.509214781233,120.74309925522923,153.4743723100516,637.8551876617116,686.6625927153646,546.8663922425302,828.5682524438506,677.9076686585897,123.08883397749851,568.0094663405332,360.53918389237816,335.5180096464207,703.3669835083758
0.00038979115270789446,717.2725105767645,544.3293802131649,219.68219979687046,509.30150313580316,913.7503742665853,249.8751376977644,738.1147514474029,776.3197564361856,120.52557387466524,156.6434595197849,638.5921905087413,689.9516923690794,546.9869545040943,826.7826404018857,681.6721462888669,123.25831395376808,566.1863269083464,359.20227918284536,337.01461266667707,704.7933430867575
0.0004060814070219524,713.1003068679236,542.0275404439807,221.2326466230366,504.67381612184965,913.4540978237233,248.2317276482801,732.8905425536171,774.1489846926552,120.30895733851564,159.78988057723757,639.3158654356279,693.2014468009559,547.1009877637009,825.0144024839426,685.4168187710908,123.42710733800976,564.3797938541733,357.88967611488897,338.5037306350602,706.1950534843744
0.0004223716613360103,708.9866575117267,539.7296866709058,222.7503506639492,500.0938926246844,913.1591738904788,246.6026248198843,727.7090614340035,771.9964858109478,120.09324151595249,162.91387386339602,640.0266670525309,696.4124271546475,547.2086120127832,823.2632619392488,689.1417641562273,123.5952200862272,562.589624507007,356.6009435200842,339.9854232044803,707.5724674925177
0.00043866191565006816,704.930436074253,537.4360020201194,224.23591587151262,495.56113419238386,912.8656700258027,244.98764615435346,722.5698953743779,769.8618582230664,119.87841838066888,166.0156745068331,640.7250354537297,699.5851950864313,547.3099449868992,821.5289475454429,692.8470611989438,123.76265808337877,560.8155809573134,355.33565949466634,341.4597491460525,708.9259320370611
0.0004572640641067026,700.3673839735573,534.8221251576268,225.8937627586113,490.44201840449495,912.5323312892098,243.160514529417,716.7526109314706,767.4456441878232,119.63418935637043,169.5308354354858,641.507854828666,703.1622135199264,547.4181128964832,819.5687387369259,697.0542827080636,123.95304095241276,558.8091897367661,353.9189560509262,343.1343748623732,710.4426263230513
0.00047586621256333713,695.8761851849765,532.2141690975045,227.51133082832825,485.38277469480187,912.2010187576744,241.35130336073647,710.9893703375113,765.0516649476535,119.39110240203571,173.01769994688505,642.2756281162383,706.6909309156929,547.5183960540901,817.6297374856127,701.2361063913002,124.14256010225945,556.8231822837046,352.53169082937865,344.79955504353785,711.9290343848751
0.0004944683610199716,691.4552830751172,529.6123780568936,229.0894589201604,480.38255577708014,911.8718181549064,239.5597550379601,705.2795790898313,762.6793775066243,119.14914603993,176.4766028614701,643.0289451909052,710.1721394643864,547.6109592929303,815.7115654052119,705.3926527903528,124.3312239779335,554.8572260611991,351.17327797460337,346.45537321517804,713.3856456708774
0.000513070509476606,687.1031608838251,527.0169869619491,230.6289657229676,475.440529119933,911.5448103532046,237.78561698605228,699.6226496819647,760.3282567089369,118.9083089585169,179.90787384504117,643.7683746761877,713.6066164461603,547.6959639364131,813.8138525717329,709.5240433840929,124.51904091021149,552.9109958139576,349.8431457349431,348.1019115483554,714.8129405019021
0.0005333284667267601,682.4401559194816,524.1981193154703,232.2625106178167,470.12383946212583,911.1912783027876,235.87307390085496,693.5216369261267,757.7913415267744,118.64729465835116,183.6135171633957,644.5584658305878,717.294538322158,547.7801219480374,811.7700699845027,713.99470541317,124.72262199785082,550.8135938521942,348.4261319246564,349.88455010657447,716.3344860436057
0.0005535864239769141,677.8551130836931,521.3873881231876,233.85220516787575,464.8741564393029,910.8405291700444,233.9805717603299,687.4818868241141,755.2782947104253,118.38758034914656,187.2871873634129,645.3334162136382,720.9289079487329,547.8557021500692,809.7496666362273,718.4358387639681,124.92521888637792,548.7388073050448,347.0412940336523,351.65638184525864,717.8224191627423
0.0005738443812270683,673.3462271240159,518.5850606288689,235.39902908972908,459.6904627672112,910.4926491847714,232.10780393183362,681.502668647326,752.7885057909236,118.12915205497124,190.92928974690156,646.0938796082069,724.5106706792562,547.9228991427078,807.7521976619133,722.8476040075493,125.12684190626044,546.6862440704533,345.687947994794,353.417507733388,719.2773245565694
0.0005941023384772224,668.9117421199048,515.7913926465009,236.90393695391484,454.57176012462645,910.1477188196304,230.25447018415016,675.583261177223,750.321385646847,117.8719960170972,194.5402229090445,646.840484412834,728.0407526502407,547.9819030513038,805.7772288122502,727.2301626825066,125.32750123699408,544.6555211735534,344.3654273184228,355.1680270326577,720.6997752680056
0.0006154133844611508,664.3251649361772,512.8621130644408,238.4428550665065,449.2560387489106,909.7881232898762,228.32544598914882,669.4199135225347,747.7498587225812,117.60283029189516,198.30565492633426,647.6116045804537,731.6995572322929,548.035334928731,803.7234133468161,731.8091992987778,125.537562522593,542.5423956324511,343.00671508636316,356.9982044330954,722.1617575897942
0.0006367244304450791,659.8171058561727,509.94295803694666,239.9374681823887,444.01003936911246,909.4319555514701,226.417268989839,663.3211517970446,745.2021531012152,117.33504200505236,202.03747469450195,648.3687290816242,735.3032052520599,548.0801160857612,801.6935484287585,736.3562843313513,125.7465799534003,540.4526012949034,341.680662649652,358.8168635589467,723.5890845741421
0.0006580354764290074,655.3856886292895,507.03418604261384,241.38880203833412,438.8326656053564,909.07929028023,224.52961164268623,657.2861700242668,742.6776545005213,117.06861586788996,205.73612271590724,649.1125045406433,738.8527082666179,548.1164523742957,799.6871649996203,740.8716092001425,125.95456488142284,538.3857232556418,340.3865539374595,360.62411422988856,724.9823830949443
0.0006793465224129358,651.0290898615411,504.1360434179936,242.7978552026804,433.7228422013463,908.7301962795019,222.66215345289442,651.3141733929456,740.1757707202148,116.80353683800524,209.40203193200145,649.8435513872954,742.349056389661,548.1445447083242,797.7038055374649,745.3553661177485,126.16152848563686,536.3413565227099,339.12369184137503,362.4200643985694,726.3422671275671
0.0007016423255151983,646.54933873068,501.1156126917375,244.22781813228588,428.44805957467076,908.3688621594597,220.7296825132449,645.1327847509123,737.5818650500212,116.52763465573703,213.2027573590778,650.5954001653312,745.9511228707701,548.1653238584315,795.6529574292293,750.0127321861353,126.376974395557,534.2261883599073,337.83518333854704,364.2870227215715,727.729876555837
0.0007239381286174607,642.1475738449839,498.10732666044737,245.61364829647079,423.2448778851888,908.0115718823074,218.8186264906028,639.018594653832,735.0114596025047,116.2531740578446,216.96859218358088,651.3346193723156,749.4971534488335,548.1775128028706,793.6263245620985,754.6359789744073,126.59132690514325,532.1347858708564,336.5793780681017,366.14184770986765,729.0822435601292
0.0007462339317197229,637.8218834988908,495.1114264635544,246.95639863589375,418.11213774854446,907.6583853381592,216.9286420903415,632.9707316224461,732.4639486685629,115.98013862737429,220.7000061824007,652.0618337106324,752.9882090849002,548.1813248737012,791.6234218902903,759.2253292736038,126.80459825682155,530.0667182011197,335.35554100774954,367.9846568300653,730.4000275219423
0.0007685297348219853,633.5704112019547,492.12814070912935,248.25709348089075,413.04870272461164,907.3093566213524,215.05939358336258,626.9883369089799,729.9387487828409,115.70851222005116,224.397460825653,652.777641578887,756.425327434989,548.1769680970705,789.6437765916615,763.781006404145,127.0168004994058,528.0215650001727,334.16295706959596,369.81556555347765,731.6838738993824
0.0007895976722834602,629.6196487071967,489.32093547597833,249.448410396378,408.3267998801001,906.983413897512,213.3118458833777,621.3947985012488,727.5726110356758,115.4531251418393,227.8604938429718,653.4440636352173,759.6245097811404,548.1655276821771,787.7941094679218,768.055054647395,127.21634472471516,526.1097280171133,333.0641421201598,371.5348102656216,732.8664009658196
0.0008106656097449349,625.7320689902095,486.5253585771424,250.60388391629868,403.6648634921319,906.6612635117101,211.58224898212447,615.8582571804727,725.225436518074,115.19896878340201,231.2939850601917,654.1012749948571,762.7772751962738,548.1471412203719,785.9644183702127,772.2994259114059,127.41495482497677,524.2176471373274,331.9920407368794,373.24362488793633,734.0197112478246
0.0008317335472064097,621.906234932473,483.74157322565316,251.724311398958,399.06198953821337,906.34293807612,209.87033746793117,610.3780192762558,722.8967841251167,114.94603014987426,234.69830380905708,654.7497201331457,765.8844436677193,548.1219716166037,784.1543332843225,776.5143098755922,127.61264052866044,522.3449921531147,330.9460962494985,374.9421022302026,735.1443162146744
0.0008528014846678844,618.1407479888497,480.96973399959916,252.81047007396043,394.51729063582803,906.0284664015759,208.1758513496152,604.953400751153,720.5862277486008,114.69429644729269,238.0738133327107,655.389825858815,768.9468182946463,548.0901779719986,782.3634928545082,780.6998963687047,127.80941142040659,520.491440292098,329.9257659894821,376.6303336767245,736.2407172964673
