0 -> L1,0 -> U1L4
0.00044100527349093423,0.00034920927955898014
0.0004960548910340936,0.00040375505013123407
0.000314184225534458,0.00043577578680088004
0.00017023057690752834,0.0005372495316717278
0.0002149248483694565,0.0006521330102813754
