0 -> U0,0 -> U3L3
0.00027862788440890526,0.00041315702023082324
0.00030941915561879944,0.0005253116211543994
0.0002269733524612382,0.0006541386386478086
0.00026645722170642525,0.0007592505351600137
0.00015081188867152256,0.0006818052196187917
